complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
1o0p,42,2,70.0577,88.7979,0.6100,0.8200,0.0100,1.6100,1.6700,0.7100,5.0827
1o0p,42,3,54.5595,82.2998,0.4100,0.7400,0.0100,2.7100,3.0900,0.5300,4.7308
1o0p,42,4,57.1325,82.5407,0.4400,0.7400,0.0100,1.9100,2.3450,0.5500,4.6417
1o0p,43,0,58.9483,85.6483,0.4600,0.7700,0.0100,1.9100,2.0750,0.5800,4.4824
1o0p,43,1,56.8111,82.1522,0.4600,0.7400,0.0100,2.8400,3.3350,0.5700,4.8352
1o0p,43,2,60.1755,86.1858,0.4900,0.7900,0.0100,1.9200,2.3500,0.6000,4.3522
1o0p,43,3,59.4739,83.5590,0.4700,0.7600,0.0100,2.0200,2.1950,0.5800,4.9176
1o0p,43,4,60.5715,84.2995,0.4800,0.7800,0.0100,1.9900,2.2200,0.6000,4.1504
1o0p,44,0,59.0818,84.4603,0.4600,0.7600,0.0100,2.3500,2.8400,0.5800,5.3628
1o0p,44,1,59.6640,85.7432,0.4900,0.7700,0.0100,2.1100,2.4800,0.6000,4.3070
1o0p,44,2,59.3423,84.4465,0.4600,0.7600,0.0100,2.5500,2.9800,0.5700,5.9792
1o0p,44,3,55.3542,81.4274,0.4200,0.7400,0.0100,2.7400,3.2650,0.5400,3.6771
1o0p,44,4,61.9319,85.6017,0.4900,0.7800,0.0100,1.8300,2.1650,0.6000,4.8143
1p7v,42,0,61.4580,95.1686,0.7400,0.9400,0.0200,3.3900,4.1800,0.7900,2.3331
1p7v,42,1,57.7437,95.5570,0.7000,0.9500,0.0200,3.3300,4.2950,0.7600,2.0021
1p7v,42,2,61.0396,95.7839,0.7400,0.9500,0.0200,3.3600,4.1500,0.7900,3.9301
1p7v,42,3,57.2141,95.5681,0.7000,0.9500,0.0200,3.2100,4.4200,0.7600,2.1190
1p7v,42,4,61.2478,94.9495,0.7300,0.9300,0.0200,3.2600,3.9150,0.7800,2.2431
1p7v,43,0,60.8993,95.2701,0.7800,0.9400,0.0200,2.7400,3.5500,0.8200,2.8031
1p7v,43,1,58.4304,95.6400,0.7400,0.9500,0.0200,3.2100,4.1500,0.7900,3.0629
1p7v,43,2,63.5004,96.1104,0.7800,0.9600,0.0200,2.8700,3.8400,0.8300,3.2445
1p7v,43,3,63.0193,95.9414,0.7800,0.9500,0.0200,2.8900,3.8250,0.8300,3.1104
1p7v,43,4,55.9776,95.5255,0.7200,0.9500,0.0100,3.3300,4.5150,0.7800,2.4482
1p7v,44,0,62.1620,95.0277,0.7500,0.9300,0.0200,3.1900,3.8650,0.8000,3.5353
1p7v,44,1,59.0817,95.0691,0.7100,0.9400,0.0200,3.7100,4.4300,0.7700,3.7908
1p7v,44,2,60.4309,95.5509,0.7500,0.9500,0.0200,3.0100,3.8900,0.8000,2.2069
1p7v,44,3,57.1435,95.1726,0.7000,0.9400,0.0200,3.7900,4.6100,0.7600,3.0654
1p7v,44,4,58.9137,95.1843,0.7100,0.9400,0.0200,3.5500,4.3950,0.7700,2.7725
1pmx,42,0,86.7103,83.8367,0.7900,0.7100,0.0300,1.1400,1.1650,0.8600,2.5098
1pmx,42,1,84.3210,82.5350,0.7600,0.6900,0.0300,1.2600,1.3000,0.8400,2.5481
1pmx,42,2,88.7088,85.5282,0.8300,0.7400,0.0400,1.0600,1.0650,0.8600,2.0106
1pmx,42,3,84.6099,84.8792,0.7700,0.7200,0.0300,1.2000,1.2200,0.9300,2.8743
1pmx,42,4,86.9543,84.5907,0.8000,0.7200,0.0300,1.1400,1.1600,0.8900,2.2646
1pmx,43,0,89.5157,85.6747,0.8300,0.7400,0.0400,1.0600,1.0650,0.9300,2.6829
1pmx,43,1,84.1915,82.0901,0.7600,0.6700,0.0300,1.2500,1.2600,0.7900,3.4217
1pmx,43,2,83.7509,83.8649,0.7500,0.7000,0.0300,1.2000,1.2500,0.8600,2.6054
1pmx,43,3,85.9222,84.5062,0.7700,0.7200,0.0300,1.1800,1.2000,0.8500,3.1753
1pmx,43,4,89.5636,85.6735,0.8300,0.7400,0.0400,1.0600,1.0600,0.9000,2.4121
1pmx,44,0,86.0410,84.4104,0.7900,0.7200,0.0300,1.1300,1.1500,0.8600,2.8835
1pmx,44,1,86.5391,83.6553,0.7800,0.7100,0.0300,1.1900,1.2150,0.8700,1.5977
1pmx,44,2,88.1747,84.5554,0.8100,0.7200,0.0400,1.0600,1.0600,0.8700,2.3054
1pmx,44,3,86.5150,84.2673,0.7800,0.7100,0.0300,1.1600,1.1700,0.9000,4.0493
1pmx,44,4,87.6616,83.5142,0.8000,0.7100,0.0300,1.0800,1.1150,0.8800,2.2763
1r17,42,0,89.5000,94.7280,0.9500,0.9300,0.0300,0.8500,0.8600,0.9600,0.9429
1r17,42,1,88.9548,94.5483,0.9500,0.9300,0.0300,0.8600,0.8750,0.9600,0.8056
1r17,42,2,89.9101,94.6647,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.8549
1r17,42,3,89.2141,94.7133,0.9500,0.9300,0.0300,0.8500,0.8600,0.9600,0.6972
1r17,42,4,89.5872,94.7498,0.9500,0.9300,0.0300,0.8500,0.8600,0.9600,0.8336
1r17,43,0,87.9333,94.7742,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,1.5325
1r17,43,1,89.7284,94.8852,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,0.9262
1r17,43,2,89.9525,94.7975,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.7070
1r17,43,3,89.1084,94.5797,0.9500,0.9300,0.0300,0.8600,0.8700,0.9600,0.8211
1r17,43,4,89.4562,94.6022,0.9500,0.9300,0.0300,0.8600,0.8700,0.9600,0.8110
1r17,44,0,88.5926,94.5350,0.9400,0.9300,0.0300,0.8900,0.9150,0.9600,0.7324
1r17,44,1,88.5964,94.6644,0.9500,0.9300,0.0300,0.8800,0.9150,0.9600,0.8631
1r17,44,2,85.7920,94.4043,0.9300,0.9300,0.0300,0.8700,0.9050,0.9500,1.7055
1r17,44,3,88.8905,94.6932,0.9500,0.9300,0.0300,0.8800,0.9000,0.9600,0.8419
1r17,44,4,88.7411,94.5998,0.9500,0.9300,0.0300,0.8800,0.9050,0.9600,0.7217
1rxz,42,0,89.6948,94.5306,0.9600,0.9400,0.0300,0.8400,0.8400,0.9700,1.0286
1rxz,42,1,90.0081,94.7111,0.9600,0.9500,0.0300,0.8300,0.8300,0.9800,0.9911
1rxz,42,2,89.8409,94.3467,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.1032
1rxz,42,3,90.1105,94.4202,0.9600,0.9400,0.0300,0.8400,0.8450,0.9700,1.0452
1rxz,42,4,89.6570,94.6861,0.9600,0.9500,0.0300,0.8200,0.8200,0.9800,1.5146
1rxz,43,0,90.0478,94.4401,0.9500,0.9400,0.0300,0.8500,0.8550,0.9700,1.1020
1rxz,43,1,89.5675,94.4812,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,0.9944
1rxz,43,2,90.0895,94.5821,0.9600,0.9400,0.0300,0.8300,0.8350,0.9800,1.0708
1rxz,43,3,89.0126,94.3380,0.9500,0.9400,0.0300,0.8600,0.8600,0.9700,1.1991
1rxz,43,4,90.3845,94.5838,0.9600,0.9500,0.0300,0.8200,0.8300,0.9800,1.1136
1rxz,44,0,90.3184,94.5499,0.9600,0.9400,0.0300,0.8300,0.8350,0.9800,1.1517
1rxz,44,1,90.1596,94.5871,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,1.0448
1rxz,44,2,90.2861,94.4639,0.9600,0.9400,0.0300,0.8400,0.8450,0.9700,1.0006
1rxz,44,3,90.0309,94.5083,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,1.1755
1rxz,44,4,89.7531,94.4048,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.3768
1t74,42,0,78.9673,94.8898,0.8800,0.9500,0.0300,1.4400,1.8150,0.9100,0.7279
1t74,42,1,81.0273,95.0334,0.9100,0.9500,0.0300,1.3000,1.5950,0.9300,0.5393
1t74,42,2,80.2478,94.8095,0.8900,0.9500,0.0300,1.3800,1.6900,0.9200,0.7839
1t74,42,3,80.4801,94.7893,0.9000,0.9500,0.0300,1.3400,1.6550,0.9300,0.7999
1t74,42,4,81.4667,94.9415,0.9100,0.9500,0.0300,1.3100,1.6150,0.9300,0.8604
1t74,43,0,80.5823,95.2350,0.9000,0.9500,0.0300,1.4100,1.8300,0.9300,1.2679
1t74,43,1,78.8903,94.8336,0.8800,0.9500,0.0300,1.4800,1.8500,0.9100,1.3875
1t74,43,2,78.9666,95.0298,0.8900,0.9500,0.0300,1.4500,1.7700,0.9200,1.2713
1t74,43,3,77.4821,94.6572,0.8800,0.9500,0.0300,1.4600,1.8100,0.9100,1.3970
1t74,43,4,76.4600,94.8184,0.8700,0.9500,0.0300,1.6300,2.1450,0.9000,2.0356
1t74,44,0,80.3381,95.2315,0.8900,0.9500,0.0300,1.3800,1.6950,0.9200,0.8913
1t74,44,1,79.1555,94.9747,0.8900,0.9500,0.0300,1.3600,1.7400,0.9200,1.5458
1t74,44,2,79.6299,94.8904,0.8900,0.9500,0.0300,1.4500,1.7450,0.9200,1.1219
1t74,44,3,78.8240,94.4102,0.8800,0.9400,0.0300,1.4400,1.7950,0.9100,1.0808
1t74,44,4,79.2099,94.8834,0.8900,0.9500,0.0300,1.4300,1.8000,0.9200,1.4844
1v1t,42,0,94.1396,95.4582,0.9500,0.8700,0.0400,0.8200,0.8350,0.9500,0.9244
1v1t,42,1,94.3622,95.6728,0.9500,0.8700,0.0400,0.8200,0.8300,0.9500,0.9053
1v1t,42,2,94.0924,95.5620,0.9500,0.8700,0.0400,0.8200,0.8400,0.9500,1.3616
1v1t,42,3,94.1613,95.7314,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.9346
1v1t,42,4,94.1367,95.6376,0.9500,0.8700,0.0400,0.8200,0.8350,0.9500,1.0065
1v1t,43,0,94.3889,95.8611,0.9500,0.8800,0.0400,0.8200,0.8300,0.9500,0.9203
1v1t,43,1,94.4202,95.6470,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.6755
1v1t,43,2,94.0570,95.4185,0.9500,0.8600,0.0400,0.8200,0.8350,0.9500,1.5202
1v1t,43,3,94.6504,95.7642,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,1.0312
1v1t,43,4,94.2000,95.7818,0.9500,0.8800,0.0400,0.8200,0.8350,0.9500,0.7944
1v1t,44,0,94.5528,95.4307,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.7209
1v1t,44,1,94.3993,95.7269,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.7347
1v1t,44,2,94.5989,95.6767,0.9500,0.8700,0.0400,0.8100,0.8250,0.9500,0.9044
1v1t,44,3,94.8170,95.9152,0.9600,0.8800,0.0400,0.8100,0.8200,0.9600,1.0647
1v1t,44,4,94.2957,95.5590,0.9500,0.8700,0.0400,0.8200,0.8300,0.9500,1.1844
1w80,42,0,88.6742,96.0166,0.9000,0.9400,0.0300,1.0100,1.0600,0.9200,2.4648
1w80,42,1,88.0243,95.8148,0.8900,0.9300,0.0300,1.0700,1.1550,0.9100,1.5672
1w80,42,2,88.3643,95.8325,0.8900,0.9300,0.0300,1.0300,1.1300,0.9100,1.4890
1w80,42,3,87.0688,95.7156,0.8800,0.9300,0.0300,1.0800,1.1500,0.9100,1.6130
1w80,42,4,88.6662,95.9617,0.8900,0.9400,0.0300,1.0100,1.0700,0.9200,2.4543
1w80,43,0,88.6935,95.8201,0.9000,0.9400,0.0300,0.9800,1.0500,0.9300,2.2466
1w80,43,1,88.8783,95.7925,0.9000,0.9300,0.0300,1.0100,1.0950,0.9300,1.5140
1w80,43,2,88.4274,95.9141,0.9100,0.9400,0.0300,0.9800,1.0400,0.9300,2.3823
1w80,43,3,88.4649,95.9035,0.9000,0.9400,0.0300,1.0100,1.1200,0.9200,1.5307
1w80,43,4,87.6458,95.6991,0.8800,0.9300,0.0300,1.0300,1.1200,0.9100,2.6950
1w80,44,0,89.2791,96.1222,0.9100,0.9400,0.0300,0.9600,1.0150,0.9300,2.5268
1w80,44,1,89.0696,96.0154,0.9000,0.9400,0.0300,0.9900,1.0600,0.9200,2.2964
1w80,44,2,88.9349,95.9724,0.9000,0.9300,0.0300,1.0000,1.0550,0.9200,2.3594
1w80,44,3,89.1035,96.0084,0.9000,0.9300,0.0300,1.0000,1.0600,0.9200,2.3827
1w80,44,4,88.8874,95.9379,0.9000,0.9300,0.0300,1.0200,1.0850,0.9200,2.3557
1yfn,42,0,76.3838,91.9217,0.7900,0.9000,0.0200,1.1100,1.2050,0.8900,3.3993
1yfn,42,1,71.5038,91.0521,0.7400,0.8900,0.0200,1.2000,1.3600,0.8400,3.1810
1yfn,42,2,73.1352,91.4324,0.7600,0.8900,0.0200,1.1200,1.2450,0.8500,3.7121
1yfn,42,3,75.3284,91.7925,0.7700,0.8900,0.0200,1.0700,1.1600,0.8700,3.2651
1yfn,42,4,74.0537,91.2546,0.7500,0.8900,0.0200,1.1800,1.3500,0.8500,3.3922
1yfn,43,0,72.5586,91.1827,0.7400,0.8900,0.0200,1.1300,1.2800,0.8400,2.9176
1yfn,43,1,72.2997,91.3332,0.7700,0.8900,0.0200,1.0700,1.1700,0.8600,3.2055
1yfn,43,2,71.6397,90.8473,0.7400,0.8800,0.0200,1.2500,1.3950,0.8400,3.3178
1yfn,43,3,73.0667,91.3244,0.7500,0.8900,0.0200,1.1200,1.2400,0.8500,3.5035
1yfn,43,4,74.0027,91.4188,0.7600,0.8900,0.0200,1.0900,1.2000,0.8600,2.8372
1yfn,44,0,67.5574,90.0069,0.6900,0.8800,0.0200,1.3000,1.5250,0.8000,2.5964
1yfn,44,1,74.9169,91.7156,0.7700,0.9000,0.0200,1.2000,1.3350,0.8700,3.4059
1yfn,44,2,72.3728,91.0072,0.7400,0.8900,0.0200,1.2200,1.3800,0.8400,3.0557
1yfn,44,3,68.7428,90.2758,0.6700,0.8800,0.0200,1.3200,1.5650,0.7900,2.7017
1yfn,44,4,67.8756,89.9199,0.6800,0.8700,0.0200,1.4000,1.6200,0.7900,3.2430
1ywi,42,0,95.9861,95.2260,0.6600,0.6700,0.0400,0.8800,0.9200,0.7500,1.5772
1ywi,42,1,93.8423,94.0621,0.6100,0.6400,0.0400,1.0300,1.0450,0.7000,1.1874
1ywi,42,2,93.4573,94.1202,0.5900,0.6400,0.0300,0.9900,0.9950,0.7500,1.0307
1ywi,42,3,94.2916,94.1845,0.6200,0.6500,0.0400,0.9000,0.9400,0.7500,1.4126
1ywi,42,4,95.7095,95.5798,0.6600,0.6800,0.0400,0.8600,0.8800,0.7900,1.4438
1ywi,43,0,96.6836,95.8216,0.6900,0.6900,0.0400,0.8500,0.8550,0.7800,1.3604
1ywi,43,1,95.3732,94.6603,0.6500,0.6600,0.0400,0.9200,0.9400,0.8000,1.3854
1ywi,43,2,94.9582,94.9567,0.6400,0.6700,0.0400,0.8900,0.9350,0.7400,1.4435
1ywi,43,3,92.5482,93.6480,0.5900,0.6400,0.0300,1.0500,1.1300,0.6900,1.1725
1ywi,43,4,94.7980,94.8352,0.6400,0.6700,0.0400,0.8800,0.9400,0.7400,1.2128
1ywi,44,0,96.1114,95.7585,0.6800,0.6900,0.0400,0.8600,0.8750,0.7800,1.1403
1ywi,44,1,92.9920,93.6675,0.5900,0.6400,0.0300,1.0400,1.0500,0.6900,1.0829
1ywi,44,2,95.8745,95.0983,0.6700,0.6800,0.0400,0.8600,0.8950,0.7600,1.4192
1ywi,44,3,94.9248,94.5479,0.6400,0.6600,0.0400,0.9300,0.9450,0.9400,1.5677
1ywi,44,4,95.8266,95.5233,0.6700,0.6800,0.0400,0.8500,0.8900,0.7600,1.0466
1ywo,42,0,91.3316,95.8630,0.7900,0.8800,0.0300,0.9900,1.0150,0.8900,1.3521
1ywo,42,1,90.1437,95.6449,0.7700,0.8800,0.0300,1.0400,1.0650,0.8600,1.4312
1ywo,42,2,91.2111,95.9199,0.7800,0.8800,0.0300,1.0300,1.0450,0.8800,1.1108
1ywo,42,3,90.9046,95.9265,0.7900,0.8800,0.0300,1.0200,1.0450,0.8800,1.1199
1ywo,42,4,89.9153,95.6302,0.7700,0.8800,0.0300,1.0100,1.0550,0.8700,0.8909
1ywo,43,0,90.8473,95.9007,0.7800,0.8800,0.0300,1.0200,1.0350,0.8800,0.8238
1ywo,43,1,91.1298,95.9611,0.7900,0.8800,0.0300,0.9700,0.9850,0.8900,0.7953
1ywo,43,2,90.9444,95.8966,0.7900,0.8800,0.0300,0.9800,1.0100,0.8800,1.2018
1ywo,43,3,90.5408,95.7800,0.7800,0.8800,0.0300,1.0100,1.0450,0.8700,0.8642
1ywo,43,4,91.2980,95.9926,0.7900,0.8800,0.0300,0.9700,0.9900,0.8800,0.7801
1ywo,44,0,91.2546,95.9485,0.7900,0.8800,0.0300,1.0100,1.0200,0.8800,0.9078
1ywo,44,1,91.0825,95.9672,0.7900,0.8800,0.0300,0.9900,0.9950,0.8800,1.1510
1ywo,44,2,90.6078,95.6926,0.7700,0.8800,0.0300,1.1400,1.1550,0.8700,2.0089
1ywo,44,3,90.6914,95.7824,0.7800,0.8800,0.0300,1.0500,1.0750,0.8700,1.2276
1ywo,44,4,90.9771,95.7025,0.7800,0.8800,0.0300,1.0600,1.0650,0.8800,0.9119
1yy6,42,0,95.4674,96.6882,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7576
1yy6,42,1,95.7206,96.8386,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7015
1yy6,42,2,95.4019,96.5750,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.6192
1yy6,42,3,95.6042,96.7361,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7203
1yy6,42,4,95.7104,96.8424,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6996
1yy6,43,0,95.3257,96.5285,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.6186
1yy6,43,1,95.1674,96.3919,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.7119
1yy6,43,2,95.0732,96.4989,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.7076
1yy6,43,3,95.4026,96.6123,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7864
1yy6,43,4,95.3908,96.6505,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6239
1yy6,44,0,95.2915,96.4680,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.7110
1yy6,44,1,95.1715,96.4979,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.8031
1yy6,44,2,95.2419,96.4643,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.7660
1yy6,44,3,95.5343,96.6903,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7732
1yy6,44,4,95.2140,96.5522,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.5908
2aij,42,0,89.3789,93.1721,0.9200,0.9200,0.0300,1.5400,1.7150,0.9300,1.0224
2aij,42,1,89.4632,93.3750,0.9200,0.9200,0.0300,1.6000,1.7950,0.9300,0.7872
2aij,42,2,88.7671,92.2719,0.9100,0.9200,0.0300,1.6000,1.8050,0.9200,0.7536
2aij,42,3,89.0968,92.8878,0.9200,0.9200,0.0300,1.5300,1.6750,0.9300,0.8335
2aij,42,4,89.0074,93.1259,0.9200,0.9200,0.0300,1.5800,1.7100,0.9300,0.7686
2aij,43,0,90.1492,93.1825,0.9300,0.9200,0.0300,1.4400,1.5600,0.9400,0.9020
2aij,43,1,90.0829,93.6055,0.9200,0.9200,0.0300,1.5300,1.7000,0.9300,0.7443
2aij,43,2,89.7187,93.2621,0.9200,0.9200,0.0300,1.5500,1.7300,0.9300,0.7386
2aij,43,3,89.6074,92.8502,0.9200,0.9200,0.0300,1.5700,1.7350,0.9300,0.8193
2aij,43,4,89.5976,93.0906,0.9200,0.9200,0.0300,1.5000,1.6650,0.9300,0.7466
2aij,44,0,91.1561,94.1932,0.9400,0.9300,0.0300,1.3400,1.4550,0.9500,0.8721
2aij,44,1,91.3100,94.2603,0.9400,0.9300,0.0300,1.3600,1.4750,0.9500,0.8629
2aij,44,2,90.3195,93.3515,0.9300,0.9200,0.0300,1.4400,1.5800,0.9300,0.7709
2aij,44,3,90.8018,93.8813,0.9300,0.9300,0.0300,1.4300,1.5250,0.9400,0.7321
2aij,44,4,91.3197,94.1982,0.9400,0.9300,0.0300,1.3200,1.4250,0.9500,0.9961
2aq9,42,0,88.0713,96.6801,0.9300,0.9500,0.0300,1.1000,1.1050,0.9500,32.0289
2aq9,42,1,88.6654,96.6794,0.9200,0.9500,0.0300,1.1600,1.1650,0.9500,31.9847
2aq9,42,2,88.3336,96.6448,0.9300,0.9500,0.0300,1.0900,1.0900,0.9600,31.9715
2aq9,42,3,88.8002,96.6972,0.9300,0.9500,0.0300,1.1200,1.1250,0.9500,32.0060
2aq9,42,4,88.7473,96.6884,0.9300,0.9500,0.0300,1.1000,1.1150,0.9600,32.0473
2aq9,43,0,88.2085,96.6389,0.9200,0.9500,0.0300,1.2300,1.2500,0.9500,32.0998
2aq9,43,1,88.3524,96.6809,0.9300,0.9500,0.0300,1.1500,1.1600,0.9500,31.9905
2aq9,43,2,88.0544,96.6446,0.9300,0.9500,0.0300,1.1300,1.1350,0.9500,31.8806
2aq9,43,3,87.8410,96.5923,0.9200,0.9500,0.0300,1.1400,1.1500,0.9500,32.0156
2aq9,43,4,88.4471,96.6608,0.9300,0.9500,0.0300,1.1700,1.1800,0.9500,32.0025
2aq9,44,0,87.6254,96.5164,0.9300,0.9500,0.0300,1.1900,1.2050,0.9500,32.0863
2aq9,44,1,86.9524,96.4844,0.9300,0.9500,0.0300,1.1400,1.1500,0.9500,31.9145
2aq9,44,2,87.3403,96.5017,0.9200,0.9500,0.0300,1.2100,1.2250,0.9500,32.1520
2aq9,44,3,87.5921,96.5475,0.9300,0.9500,0.0300,1.1700,1.1700,0.9500,32.0718
2aq9,44,4,87.9395,96.6546,0.9300,0.9500,0.0300,1.1000,1.1050,0.9600,31.9649
2c3i,42,0,88.2827,96.6281,0.9500,0.9600,0.0300,0.8800,0.9300,0.9700,0.8309
2c3i,42,1,88.3081,96.6219,0.9500,0.9600,0.0300,0.8800,0.9300,0.9700,0.6368
2c3i,42,2,88.1237,96.5688,0.9500,0.9600,0.0300,0.9000,0.9450,0.9600,0.6171
2c3i,42,3,88.4286,96.5998,0.9500,0.9600,0.0300,0.8800,0.9300,0.9700,0.6686
2c3i,42,4,88.2807,96.6569,0.9500,0.9600,0.0300,0.8800,0.9200,0.9700,0.9226
2c3i,43,0,88.1657,96.6871,0.9500,0.9600,0.0300,0.8700,0.9150,0.9700,0.8723
2c3i,43,1,88.0213,96.6342,0.9500,0.9600,0.0300,0.8800,0.9250,0.9600,1.0809
2c3i,43,2,88.4327,96.5955,0.9500,0.9600,0.0300,0.8800,0.9200,0.9700,0.8077
2c3i,43,3,88.1336,96.5712,0.9500,0.9600,0.0300,0.8900,0.9350,0.9600,0.8525
2c3i,43,4,87.7327,96.5945,0.9400,0.9600,0.0300,0.8900,0.9450,0.9600,1.3959
2c3i,44,0,88.0659,96.5524,0.9400,0.9600,0.0300,0.9000,0.9500,0.9600,0.7413
2c3i,44,1,88.7149,96.6943,0.9500,0.9600,0.0300,0.8800,0.9300,0.9700,0.7868
2c3i,44,2,88.2817,96.6485,0.9500,0.9600,0.0300,0.8800,0.9350,0.9600,0.8001
2c3i,44,3,88.2974,96.5638,0.9500,0.9600,0.0300,0.8900,0.9450,0.9600,0.8155
2c3i,44,4,88.1371,96.5320,0.9500,0.9600,0.0300,0.9000,0.9500,0.9600,0.5816
2cch,42,0,85.9852,95.3132,0.9200,0.9500,0.0200,0.8500,0.9450,0.9500,0.9892
2cch,42,1,86.3419,95.1867,0.9300,0.9500,0.0200,0.8100,0.8950,0.9600,1.0560
2cch,42,2,81.6813,94.6169,0.8900,0.9400,0.0200,0.8500,0.9500,0.9200,2.1488
2cch,42,3,87.0244,95.2360,0.9300,0.9500,0.0200,0.8300,0.9150,0.9500,1.0851
2cch,42,4,87.2485,95.5836,0.9400,0.9600,0.0300,0.8100,0.8650,0.9700,1.1095
2cch,43,0,85.3448,95.1801,0.9200,0.9500,0.0200,0.8200,0.9000,0.9500,1.5433
2cch,43,1,86.0112,94.9110,0.9300,0.9500,0.0200,0.8300,0.9100,0.9500,0.8105
2cch,43,2,84.3197,94.7759,0.9100,0.9500,0.0200,0.8500,0.9550,0.9400,1.3312
2cch,43,3,82.2294,94.9814,0.9100,0.9500,0.0200,0.8100,0.8650,0.9500,1.8647
2cch,43,4,85.0015,94.7593,0.9100,0.9400,0.0200,0.8500,0.9500,0.9400,1.4312
2cch,44,0,87.1358,95.3480,0.9400,0.9600,0.0300,0.8000,0.8600,0.9700,1.3123
2cch,44,1,86.4150,94.9674,0.9200,0.9500,0.0200,0.8200,0.8900,0.9500,1.3392
2cch,44,2,81.5581,94.7527,0.9000,0.9500,0.0200,0.8400,0.9100,0.9400,1.8667
2cch,44,3,86.2553,95.1349,0.9300,0.9500,0.0300,0.8100,0.8800,0.9500,1.1312
2cch,44,4,85.0417,94.6126,0.9100,0.9500,0.0200,0.8400,0.9350,0.9400,1.2504
2cny,42,0,95.8303,96.0568,0.9300,0.9200,0.0300,0.7700,0.7800,0.9900,0.4449
2cny,42,1,95.9590,96.1714,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4385
2cny,42,2,95.8129,96.0696,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.3853
2cny,42,3,95.7984,96.0286,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4767
2cny,42,4,95.8437,96.0236,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4613
2cny,43,0,95.8069,96.1658,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4717
2cny,43,1,95.9529,96.3073,0.9400,0.9300,0.0300,0.7600,0.7700,1.0000,0.5595
2cny,43,2,95.8910,96.2114,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.5236
2cny,43,3,95.8957,96.2238,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4800
2cny,43,4,95.7773,96.1294,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.3708
2cny,44,0,95.8275,96.0459,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4562
2cny,44,1,95.7364,96.0381,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.5213
2cny,44,2,95.6887,95.9937,0.9300,0.9300,0.0300,0.7700,0.7750,0.9900,0.5622
2cny,44,3,95.6351,95.9797,0.9300,0.9300,0.0300,0.7700,0.7750,0.9900,0.4515
2cny,44,4,95.7656,96.0552,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4755
2e4h,42,0,77.4209,93.2729,0.7900,0.8800,0.0200,0.8200,0.8700,0.8600,5.7692
2e4h,42,1,75.6197,92.9972,0.8100,0.8800,0.0200,0.8000,0.8300,0.8700,3.3222
2e4h,42,2,79.0485,93.2745,0.7700,0.8800,0.0200,0.8300,0.9000,0.8400,3.8768
2e4h,42,3,74.4280,92.8117,0.8000,0.8800,0.0200,0.8200,0.8600,0.8600,6.0609
2e4h,42,4,76.3215,92.9403,0.8000,0.8800,0.0200,0.8100,0.8450,0.8700,2.9066
2e4h,43,0,78.6548,93.3505,0.8100,0.8800,0.0200,0.8000,0.8350,0.8700,4.0177
