method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
msa_notemplate,4lzf,4lzf,42,4,0.701,0.879,4.964,1.57
msa_notemplate,4m5s,4m5s,43,1,0.929,0.976,1.911,0.607
msa_notemplate,4lzf,4lzf,43,0,0.807,0.818,2.856,0.973
msa_notemplate,4lzf,4lzf,44,1,0.629,0.788,5.762,1.787
msa_notemplate,4lzf,4lzf,44,2,0.66,0.848,5.483,1.745
msa_notemplate,4lzf,4lzf,44,0,0.784,0.697,2.679,0.88
msa_notemplate,4m5s,4m5s,43,0,0.901,0.951,2.126,0.724
msa_notemplate,4m5s,4m5s,44,2,0.921,0.927,1.7,0.57
msa_notemplate,4lzf,4lzf,43,2,0.681,0.818,4.365,1.716
msa_notemplate,4lzf,4lzf,43,1,0.847,0.879,2.545,0.879
msa_notemplate,4m5s,4m5s,42,1,0.926,0.927,1.748,0.521
msa_notemplate,4m5s,4m5s,44,4,0.891,0.951,2.289,0.774
msa_notemplate,4m5s,4m5s,44,3,0.906,0.927,1.949,0.651
msa_notemplate,4m5s,4m5s,42,3,0.936,0.976,1.716,0.574
msa_notemplate,4lzf,4lzf,42,0,0.693,0.879,5.071,1.612
msa_notemplate,4m5s,4m5s,44,1,0.911,0.927,1.855,0.623
msa_notemplate,4m5s,4m5s,42,4,0.909,0.927,2.042,0.62
msa_notemplate,4lzf,4lzf,44,3,0.659,0.848,5.862,1.652
msa_notemplate,4m5s,4m5s,43,2,0.894,0.927,2.18,0.713
msa_notemplate,4m5s,4m5s,43,3,0.91,0.902,1.811,0.58
msa_notemplate,4m91,4m91,42,4,0.738,0.731,3.191,1.204
msa_notemplate,4m5s,4m5s,44,0,0.92,0.951,1.919,0.611
msa_notemplate,4m91,4m91,42,1,0.769,0.769,3.002,1.1
msa_notemplate,4m91,4m91,42,0,0.715,0.769,3.752,1.384
msa_notemplate,4m5s,4m5s,42,2,0.931,0.976,1.857,0.595
msa_notemplate,4m91,4m91,42,3,0.748,0.731,3.094,1.146
msa_notemplate,4m5s,4m5s,43,4,0.927,0.951,1.838,0.569
msa_notemplate,4m91,4m91,43,3,0.769,0.769,2.965,1.113
msa_notemplate,4m91,4m91,42,2,0.746,0.769,3.363,1.212
msa_notemplate,4m91,4m91,43,1,0.71,0.692,3.419,1.285
msa_notemplate,4m91,4m91,44,1,0.762,0.808,3.319,1.197
msa_notemplate,4m91,4m91,43,0,0.79,0.808,2.834,1.069
msa_notemplate,4m91,4m91,44,3,0.761,0.769,3.09,1.15
msa_notemplate,4mvi,4mvi,42,4,0.465,0.41,5.094,2.607
msa_notemplate,4mvi,4mvi,42,2,0.482,0.41,4.32,2.656
msa_notemplate,4mvi,4mvi,43,2,0.5,0.426,4.274,2.434
msa_notemplate,4m91,4m91,43,4,0.758,0.769,3.105,1.17
msa_notemplate,4m91,4m91,43,2,0.742,0.731,3.176,1.177
msa_notemplate,4mvi,4mvi,44,1,0.456,0.393,4.855,2.826
msa_notemplate,4m91,4m91,44,2,0.758,0.808,3.299,1.235
msa_notemplate,4mvi,4mvi,42,3,0.496,0.443,4.509,2.499
msa_notemplate,4m91,4m91,44,0,0.767,0.769,2.959,1.127
msa_notemplate,4mvi,4mvi,43,3,0.512,0.443,4.129,2.385
msa_notemplate,4mvi,4mvi,43,4,0.493,0.41,4.525,2.348
msa_notemplate,4nuu,4nuu,43,0,0.603,0.658,2.433,2.767
msa_notemplate,4mvi,4mvi,43,1,0.454,0.393,5.078,2.736
msa_notemplate,4mvi,4mvi,44,0,0.461,0.443,5.444,2.724
msa_notemplate,4m91,4m91,44,4,0.712,0.654,3.209,1.206
msa_notemplate,4mvi,4mvi,44,3,0.484,0.426,4.457,2.653
msa_notemplate,4mvi,4mvi,42,1,0.444,0.41,5.645,2.759
msa_notemplate,4mvi,4mvi,44,2,0.478,0.426,4.715,2.639
msa_notemplate,4mvi,4mvi,43,0,0.489,0.426,4.271,2.661
msa_notemplate,4nuu,4nuu,43,3,0.649,0.737,1.165,2.756
msa_notemplate,4mvi,4mvi,42,0,0.465,0.41,4.738,2.798
msa_notemplate,4nuu,4nuu,43,2,0.615,0.658,1.648,2.792
msa_notemplate,4mvi,4mvi,44,4,0.473,0.41,5.081,2.45
msa_notemplate,4nxr,4nxr,42,1,0.709,0.795,3.282,1.616
msa_notemplate,4nuu,4nuu,42,0,0.65,0.763,1.697,2.788
msa_notemplate,4nuu,4nuu,44,0,0.621,0.605,1.059,2.442
msa_notemplate,4nuu,4nuu,43,4,0.634,0.684,1.093,2.713
msa_notemplate,4nuu,4nuu,42,4,0.62,0.658,1.446,2.736
msa_notemplate,4nuu,4nuu,42,2,0.621,0.658,2.033,2.526
msa_notemplate,4nuu,4nuu,44,1,0.652,0.711,1.442,2.454
msa_notemplate,4nuu,4nuu,42,1,0.623,0.658,1.104,2.763
msa_notemplate,4nxr,4nxr,42,3,0.824,0.897,1.347,1.23
msa_notemplate,4nxr,4nxr,42,0,0.869,0.949,0.776,1.059
msa_notemplate,4nxr,4nxr,43,2,0.824,0.897,0.84,1.262
msa_notemplate,4nuu,4nuu,42,3,0.632,0.658,1.132,2.554
msa_notemplate,4nuu,4nuu,44,3,0.645,0.632,1.114,2.192
msa_notemplate,4nuu,4nuu,44,2,0.663,0.763,1.744,2.481
msa_notemplate,4nxr,4nxr,44,3,0.883,0.923,0.515,0.915
msa_notemplate,4nuu,4nuu,43,1,0.616,0.632,1.094,2.718
msa_notemplate,4nuu,4nuu,44,4,0.645,0.737,1.442,2.768
msa_notemplate,4nxr,4nxr,42,2,0.824,0.897,1.223,1.239
msa_notemplate,4nxr,4nxr,44,0,0.861,0.923,0.857,1.052
msa_notemplate,4nxr,4nxr,42,4,0.872,0.949,0.724,1.041
msa_notemplate,4nxr,4nxr,44,4,0.869,0.974,0.928,1.113
msa_notemplate,4nxr,4nxr,44,2,0.769,0.846,2.781,1.339
msa_notemplate,4nxr,4nxr,43,1,0.839,0.872,0.844,1.089
msa_notemplate,4nxr,4nxr,43,3,0.853,0.949,0.89,1.171
msa_notemplate,4nxr,4nxr,44,1,0.829,0.872,1.414,1.122
msa_notemplate,4nxr,4nxr,43,0,0.853,0.923,0.944,1.107
msa_notemplate,4nxr,4nxr,43,4,0.874,0.923,1.046,0.949
msa_notemplate,4ny3,4ny3,42,0,0.768,0.833,2.385,1.371
msa_notemplate,4ny3,4ny3,42,4,0.727,0.889,2.317,1.999
msa_notemplate,4ny3,4ny3,43,1,0.791,0.889,2.026,1.388
msa_notemplate,4odk,4odk,42,4,0.043,0.0,25.891,8.243
msa_notemplate,4odk,4odk,42,3,0.04,0.0,26.074,9.296
msa_notemplate,4ny3,4ny3,42,2,0.747,0.889,1.38,1.925
msa_notemplate,4ny3,4ny3,42,1,0.796,0.833,1.603,1.254
msa_notemplate,4odk,4odk,42,0,0.041,0.0,26.025,9.161
msa_notemplate,4odk,4odk,44,2,0.041,0.0,25.565,9.476
msa_notemplate,4ny3,4ny3,42,3,0.769,0.889,2.562,1.496
msa_notemplate,4odk,4odk,42,2,0.042,0.0,25.455,9.254
msa_notemplate,4odk,4odk,43,0,0.041,0.0,25.787,9.156
msa_notemplate,4ny3,4ny3,43,2,0.763,0.833,1.998,1.474
msa_notemplate,4odk,4odk,42,1,0.038,0.0,26.543,10.077
msa_notemplate,4ny3,4ny3,43,0,0.77,0.833,2.156,1.392
msa_notemplate,4odk,4odk,44,1,0.039,0.0,26.924,9.02
msa_notemplate,4odk,4odk,43,1,0.044,0.0,25.218,8.383
msa_notemplate,4odk,4odk,43,2,0.052,0.032,25.836,9.183
msa_notemplate,4odk,4odk,44,4,0.037,0.0,27.186,10.129
msa_notemplate,4ny3,4ny3,44,3,0.8,0.889,1.547,1.376
msa_notemplate,4odk,4odk,44,3,0.036,0.0,27.534,10.142
msa_notemplate,4ny3,4ny3,44,0,0.804,0.944,1.919,1.453
msa_notemplate,4ny3,4ny3,44,1,0.809,0.944,1.96,1.404
msa_notemplate,4ny3,4ny3,44,2,0.815,0.944,1.558,1.406
msa_notemplate,4odk,4odk,44,0,0.04,0.0,26.068,9.382
msa_notemplate,4ny3,4ny3,43,4,0.798,0.944,1.845,1.517
msa_notemplate,4odk,4odk,43,4,0.042,0.0,25.538,8.946
msa_notemplate,4ouc,4ouc,42,2,0.844,0.914,3.069,0.907
msa_notemplate,4ny3,4ny3,43,3,0.77,0.944,1.553,1.847
msa_notemplate,4odk,4odk,43,3,0.041,0.0,25.815,9.138
msa_notemplate,4ouc,4ouc,42,0,0.816,0.886,3.284,0.998
msa_notemplate,4ny3,4ny3,44,4,0.819,0.944,1.412,1.387
msa_notemplate,4ouc,4ouc,42,4,0.865,0.914,2.491,0.846
msa_notemplate,4ouc,4ouc,43,1,0.831,0.886,3.093,0.922
msa_notemplate,4ouc,4ouc,42,3,0.835,0.857,2.887,0.863
msa_notemplate,4ouc,4ouc,42,1,0.849,0.886,2.707,0.86
msa_notemplate,4ouc,4ouc,43,0,0.859,0.886,2.662,0.794
msa_notemplate,4ouc,4ouc,44,0,0.861,0.914,2.692,0.845
msa_notemplate,4oyk,4oyk,42,0,0.951,0.925,1.011,0.37
msa_notemplate,4ouc,4ouc,43,2,0.811,0.857,3.309,0.965
msa_notemplate,4ouc,4ouc,43,4,0.855,0.914,2.75,0.877
msa_notemplate,4oyk,4oyk,42,2,0.954,0.95,0.885,0.433
msa_notemplate,4oyk,4oyk,42,4,0.936,0.95,1.335,0.551
msa_notemplate,4ouc,4ouc,43,3,0.893,0.886,2.072,0.628
msa_notemplate,4oyk,4oyk,42,3,0.96,0.925,0.661,0.306
msa_notemplate,4ouc,4ouc,44,4,0.866,0.886,2.447,0.779
msa_notemplate,4oyk,4oyk,43,0,0.964,0.95,0.706,0.35
msa_notemplate,4oyk,4oyk,43,1,0.958,0.925,0.767,0.315
msa_notemplate,4ouc,4ouc,44,2,0.879,0.886,2.308,0.706
msa_notemplate,4oyk,4oyk,43,2,0.963,0.95,0.724,0.357
msa_notemplate,4oyk,4oyk,43,4,0.95,0.95,1.064,0.457
msa_notemplate,4oyk,4oyk,44,3,0.937,0.925,1.152,0.486
msa_notemplate,4ouc,4ouc,44,1,0.823,0.886,3.195,0.969
msa_notemplate,4ouc,4ouc,44,3,0.788,0.857,3.622,1.074
msa_notemplate,4oyk,4oyk,44,0,0.969,0.95,0.715,0.287
msa_notemplate,4oyk,4oyk,42,1,0.939,0.9,1.04,0.406
msa_notemplate,4oyk,4oyk,43,3,0.95,0.925,0.957,0.387
msa_notemplate,4oyk,4oyk,44,1,0.931,0.925,1.172,0.537
msa_notemplate,4oyk,4oyk,44,4,0.961,0.95,0.798,0.376
msa_notemplate,4pd1,4pd1,43,4,0.94,0.896,0.825,0.402
msa_notemplate,4oyk,4oyk,44,2,0.932,0.925,1.256,0.519
msa_notemplate,4pd1,4pd1,42,4,0.915,0.854,1.129,0.476
msa_notemplate,4pd1,4pd1,43,1,0.951,0.917,0.946,0.347
msa_notemplate,4pd1,4pd1,42,2,0.93,0.896,1.118,0.469
msa_notemplate,4pd1,4pd1,43,2,0.948,0.917,0.91,0.385
msa_notemplate,4pd1,4pd1,42,0,0.926,0.896,1.153,0.497
msa_notemplate,4pd1,4pd1,44,0,0.947,0.917,0.935,0.387
msa_notemplate,4pd1,4pd1,42,1,0.936,0.896,0.962,0.431
msa_notemplate,4pd1,4pd1,43,0,0.945,0.917,0.874,0.411
msa_notemplate,4pge,4pge,42,0,0.966,0.966,0.968,0.366
msa_notemplate,4pd1,4pd1,43,3,0.95,0.938,1.049,0.42
msa_notemplate,4pge,4pge,42,3,0.969,0.983,1.016,0.387
msa_notemplate,4pd1,4pd1,44,4,0.928,0.896,1.078,0.488
msa_notemplate,4pge,4pge,42,1,0.969,0.983,0.989,0.389
msa_notemplate,4qbr,4qbr,42,1,0.914,0.95,0.77,0.75
msa_notemplate,4pd1,4pd1,44,1,0.935,0.875,0.935,0.374
msa_notemplate,4pge,4pge,42,2,0.974,0.983,0.961,0.342
msa_notemplate,4pd1,4pd1,42,3,0.944,0.917,0.918,0.419
msa_notemplate,4pge,4pge,44,1,0.969,0.983,0.971,0.385
msa_notemplate,4pge,4pge,43,2,0.968,0.983,1.033,0.391
msa_notemplate,4pd1,4pd1,44,2,0.936,0.896,1.165,0.408
msa_notemplate,4pd1,4pd1,44,3,0.944,0.917,0.913,0.425
msa_notemplate,4pge,4pge,43,3,0.971,0.983,0.992,0.367
msa_notemplate,4pge,4pge,43,1,0.971,0.983,0.94,0.376
msa_notemplate,4qbr,4qbr,42,0,0.882,0.925,1.377,0.872
msa_notemplate,4pge,4pge,43,0,0.97,0.983,1.085,0.373
msa_notemplate,4qbr,4qbr,43,4,0.902,0.95,1.14,0.81
msa_notemplate,4qbr,4qbr,43,0,0.914,0.95,0.861,0.742
msa_notemplate,4pge,4pge,44,3,0.972,0.983,0.947,0.361
msa_notemplate,4qbr,4qbr,42,3,0.913,0.95,0.794,0.754
msa_notemplate,4qbr,4qbr,42,2,0.873,0.925,1.688,0.905
msa_notemplate,4pge,4pge,43,4,0.973,0.983,0.931,0.356
msa_notemplate,4pge,4pge,44,0,0.963,0.966,1.077,0.387
msa_notemplate,4pge,4pge,42,4,0.964,0.966,0.965,0.387
msa_notemplate,4qbr,4qbr,43,1,0.917,0.95,0.657,0.73
msa_notemplate,4qbr,4qbr,43,2,0.914,0.95,0.855,0.747
msa_notemplate,4pge,4pge,44,4,0.971,0.983,0.972,0.364
msa_notemplate,4pge,4pge,44,2,0.967,0.983,1.041,0.406
msa_notemplate,4qbr,4qbr,42,4,0.877,0.925,1.608,0.886
msa_notemplate,4qbr,4qbr,44,0,0.918,0.95,0.666,0.726
msa_notemplate,4qbr,4qbr,44,1,0.9,0.95,1.278,0.816
msa_notemplate,4qbr,4qbr,44,3,0.876,0.925,1.641,0.894
msa_notemplate,4qbr,4qbr,44,2,0.919,0.95,0.717,0.714
msa_notemplate,4qbr,4qbr,43,3,0.927,0.975,0.698,0.723
msa_notemplate,4qbr,4qbr,44,4,0.924,0.975,0.816,0.739
msa_notemplate,4r5i,4r5i,43,1,0.858,0.909,1.965,0.945
msa_notemplate,4r5i,4r5i,43,0,0.595,0.477,4.775,1.36
msa_notemplate,4r5i,4r5i,42,1,0.813,0.864,2.459,1.096
msa_notemplate,4r5i,4r5i,42,0,0.876,0.932,1.9,0.882
msa_notemplate,4r5i,4r5i,42,4,0.621,0.477,4.25,1.265
msa_notemplate,4txr,4txr,43,2,0.744,0.805,3.131,1.363
msa_notemplate,4txr,4txr,44,2,0.734,0.854,3.577,1.508
msa_notemplate,4txr,4txr,42,2,0.745,0.829,3.308,1.394
msa_notemplate,4txr,4txr,42,0,0.753,0.829,3.121,1.358
msa_notemplate,4r5i,4r5i,42,2,0.866,0.909,1.697,0.921
msa_notemplate,4r5i,4r5i,42,3,0.594,0.477,4.755,1.378
msa_notemplate,4r5i,4r5i,43,4,0.585,0.477,4.856,1.427
msa_notemplate,4r5i,4r5i,44,0,0.596,0.477,4.701,1.367
msa_notemplate,4r5i,4r5i,43,2,0.909,0.955,1.329,0.76
msa_notemplate,4txr,4txr,43,3,0.747,0.829,3.212,1.394
msa_notemplate,4r5i,4r5i,44,3,0.587,0.477,4.965,1.392
msa_notemplate,4r5i,4r5i,44,2,0.862,0.909,1.642,0.95
msa_notemplate,4r5i,4r5i,44,1,0.845,0.886,2.193,0.956
msa_notemplate,4txr,4txr,44,0,0.751,0.854,3.274,1.414
msa_notemplate,4txr,4txr,44,1,0.749,0.805,3.072,1.334
msa_notemplate,4txr,4txr,43,0,0.755,0.829,3.092,1.346
msa_notemplate,4r5i,4r5i,44,4,0.847,0.841,1.712,0.893
msa_notemplate,4txr,4txr,42,4,0.747,0.829,3.262,1.382
msa_notemplate,4txr,4txr,42,1,0.748,0.854,3.289,1.437
msa_notemplate,4r5i,4r5i,43,3,0.868,0.955,1.93,0.984
msa_notemplate,4txr,4txr,43,1,0.717,0.78,3.356,1.481
msa_notemplate,4txr,4txr,44,3,0.754,0.878,3.369,1.445
msa_notemplate,4txr,4txr,43,4,0.738,0.829,3.319,1.449
msa_notemplate,4txr,4txr,42,3,0.729,0.829,3.455,1.504
msa_notemplate,4txr,4txr,44,4,0.768,0.878,3.115,1.376
msa_notemplate,4u0c,4u0c,42,1,0.245,0.211,13.731,2.624
msa_notemplate,4u0c,4u0c,42,2,0.293,0.263,11.468,2.525
msa_notemplate,4u0c,4u0c,42,0,0.309,0.316,11.774,2.471
msa_notemplate,4u0c,4u0c,43,0,0.362,0.579,14.485,2.59
msa_notemplate,4u0c,4u0c,43,1,0.25,0.316,15.222,3.046
msa_notemplate,4u0c,4u0c,42,4,0.207,0.211,19.172,2.627
msa_notemplate,4u0c,4u0c,43,2,0.246,0.211,13.208,2.702
msa_notemplate,4u0c,4u0c,42,3,0.298,0.316,13.124,2.383
msa_notemplate,4u0c,4u0c,43,3,0.264,0.211,11.955,2.638
msa_notemplate,4u0c,4u0c,43,4,0.205,0.211,17.846,2.836
msa_notemplate,4u0c,4u0c,44,1,0.359,0.421,10.042,2.674
msa_notemplate,4u0c,4u0c,44,2,0.239,0.211,14.38,2.615
msa_notemplate,4uqy,4uqy,44,4,0.926,0.852,0.869,0.391
msa_notemplate,4uqy,4uqy,43,4,0.93,0.852,0.701,0.362
msa_notemplate,4x2h,4x2h,42,2,0.61,1.0,4.251,8.344
msa_notemplate,4uqy,4uqy,42,1,0.921,0.852,0.889,0.433
msa_notemplate,4u0c,4u0c,44,4,0.287,0.263,11.589,2.619
msa_notemplate,4x2h,4x2h,42,3,0.587,0.921,4.13,8.373
msa_notemplate,4u0c,4u0c,44,3,0.308,0.316,11.814,2.486
msa_notemplate,4uqy,4uqy,42,2,0.948,0.907,0.786,0.362
msa_notemplate,4x2h,4x2h,43,1,0.608,0.974,4.002,8.334
msa_notemplate,4uqy,4uqy,42,0,0.96,0.944,0.767,0.366
msa_notemplate,4uqy,4uqy,44,3,0.937,0.889,0.87,0.399
msa_notemplate,4uqy,4uqy,42,3,0.929,0.889,1.069,0.465
msa_notemplate,4uqy,4uqy,43,2,0.953,0.907,0.526,0.327
msa_notemplate,4x2h,4x2h,44,3,0.593,0.947,4.248,8.336
msa_notemplate,4x2h,4x2h,42,1,0.608,0.974,3.994,8.36
msa_notemplate,4u0c,4u0c,44,0,0.295,0.316,12.925,2.487
msa_notemplate,4x2h,4x2h,43,2,0.593,0.947,4.257,8.353
msa_notemplate,4uqy,4uqy,42,4,0.936,0.889,0.965,0.403
msa_notemplate,4x2h,4x2h,43,3,0.594,0.947,4.183,8.401
msa_notemplate,4uqy,4uqy,43,1,0.931,0.87,0.869,0.401
msa_notemplate,4uqy,4uqy,43,3,0.94,0.889,0.831,0.374
msa_notemplate,4x2h,4x2h,42,0,0.596,0.947,4.118,8.316
msa_notemplate,4x2h,4x2h,42,4,0.606,0.974,4.085,8.36
msa_notemplate,4uqy,4uqy,43,0,0.944,0.907,0.854,0.394
msa_notemplate,4x2h,4x2h,43,4,0.607,0.974,4.058,8.314
msa_notemplate,4uqy,4uqy,44,0,0.934,0.889,0.809,0.432
msa_notemplate,4x3o,4x3o,43,3,0.781,1.0,1.346,1.965
msa_notemplate,4x2h,4x2h,43,0,0.598,0.947,4.036,8.345
msa_notemplate,4uqy,4uqy,44,1,0.918,0.852,1.044,0.453
msa_notemplate,4x2h,4x2h,44,0,0.61,0.974,3.932,8.377
msa_notemplate,4x2h,4x2h,44,4,0.597,0.947,4.08,8.365
msa_notemplate,4uqy,4uqy,44,2,0.933,0.87,0.864,0.378
msa_notemplate,4x2h,4x2h,44,2,0.618,1.0,3.957,8.377
msa_notemplate,4x2h,4x2h,44,1,0.604,0.974,4.153,8.337
msa_notemplate,4x3o,4x3o,44,0,0.794,1.0,1.666,1.769
msa_notemplate,4x3o,4x3o,43,4,0.784,1.0,1.133,1.964
msa_notemplate,4x3o,4x3o,42,2,0.759,1.0,1.834,2.181
msa_notemplate,4xc2,4xc2,42,3,0.927,0.878,1.0,0.451
msa_notemplate,4x3o,4x3o,42,1,0.776,1.0,1.509,2.011
msa_notemplate,4xc2,4xc2,42,0,0.954,0.959,1.041,0.452
msa_notemplate,4x3o,4x3o,42,0,0.801,1.0,1.565,1.709
msa_notemplate,4x3o,4x3o,43,0,0.796,1.0,1.611,1.748
msa_notemplate,4xc2,4xc2,44,1,0.946,0.959,1.223,0.5
msa_notemplate,4x3o,4x3o,43,1,0.789,1.0,1.613,1.832
msa_notemplate,4x3o,4x3o,42,3,0.805,1.0,1.37,1.693
msa_notemplate,4x3o,4x3o,42,4,0.81,1.0,1.882,1.569
msa_notemplate,4xek,4xek,42,3,0.809,0.917,2.655,1.224
msa_notemplate,4xek,4xek,42,2,0.804,0.917,2.719,1.258
msa_notemplate,4xc2,4xc2,43,1,0.962,0.959,0.826,0.394
msa_notemplate,4xc2,4xc2,44,2,0.921,0.939,1.564,0.614
msa_notemplate,4xc2,4xc2,44,3,0.964,0.939,0.592,0.318
msa_notemplate,4xek,4xek,42,0,0.799,0.917,2.708,1.296
msa_notemplate,4xc2,4xc2,43,2,0.966,0.959,0.763,0.36
msa_notemplate,4x3o,4x3o,44,2,0.812,1.0,1.245,1.633
msa_notemplate,4xc2,4xc2,42,1,0.891,0.878,1.633,0.674
msa_notemplate,4xc2,4xc2,42,2,0.916,0.898,1.357,0.566
msa_notemplate,4xek,4xek,43,0,0.819,0.917,2.488,1.173
msa_notemplate,4x3o,4x3o,43,2,0.764,1.0,1.727,2.124
msa_notemplate,4xc2,4xc2,43,4,0.958,0.939,0.75,0.371
msa_notemplate,4xc2,4xc2,42,4,0.919,0.898,1.288,0.549
msa_notemplate,4xc2,4xc2,43,0,0.938,0.939,1.178,0.512
msa_notemplate,4xek,4xek,43,1,0.805,0.917,2.713,1.248
msa_notemplate,4xc2,4xc2,44,0,0.923,0.918,1.324,0.567
msa_notemplate,4xek,4xek,42,4,0.799,0.889,2.628,1.235
msa_notemplate,4x3o,4x3o,44,1,0.818,1.0,1.444,1.556
msa_notemplate,4xek,4xek,44,0,0.799,0.917,2.844,1.271
msa_notemplate,4xc2,4xc2,43,3,0.961,0.939,0.665,0.345
msa_notemplate,4xc2,4xc2,44,4,0.977,0.98,0.515,0.325
msa_notemplate,4xek,4xek,43,3,0.805,0.917,2.761,1.243
msa_notemplate,4xek,4xek,43,2,0.783,0.917,2.955,1.387
msa_notemplate,4x3o,4x3o,44,4,0.767,1.0,1.627,2.101
msa_notemplate,4xek,4xek,44,1,0.802,0.917,2.797,1.254
msa_notemplate,4xek,4xek,43,4,0.801,0.917,2.709,1.281
msa_notemplate,4xek,4xek,42,1,0.781,0.917,3.083,1.381
msa_notemplate,4xek,4xek,44,2,0.791,0.917,2.833,1.343
msa_notemplate,4x3o,4x3o,44,3,0.832,1.0,1.216,1.45
msa_notemplate,4xek,4xek,44,3,0.78,0.889,2.853,1.348
msa_notemplate,4xek,4xek,44,4,0.765,0.889,3.089,1.432
msa_notemplate,4z2o,4z2o,42,2,0.728,0.689,2.803,1.246
msa_notemplate,4yje,4yje,42,3,0.886,0.857,1.926,0.633
msa_notemplate,4z2o,4z2o,42,3,0.728,0.733,3.111,1.304
msa_notemplate,4yje,4yje,42,1,0.899,0.878,1.773,0.604
msa_notemplate,4z2o,4z2o,43,2,0.467,0.467,6.075,2.46
msa_notemplate,4z2o,4z2o,43,0,0.607,0.622,4.395,1.803
msa_notemplate,4yje,4yje,43,1,0.862,0.816,2.097,0.684
msa_notemplate,4z2o,4z2o,42,1,0.2,0.2,12.411,5.025
msa_notemplate,4z2o,4z2o,44,3,0.389,0.511,8.647,3.394
msa_notemplate,4yje,4yje,42,0,0.888,0.857,1.926,0.62
msa_notemplate,4z2o,4z2o,43,1,0.541,0.622,5.619,2.27
msa_notemplate,4yje,4yje,42,4,0.882,0.837,1.915,0.615
msa_notemplate,4yje,4yje,43,0,0.871,0.837,2.052,0.673
msa_notemplate,4yje,4yje,43,3,0.929,0.898,1.253,0.471
msa_notemplate,4z2o,4z2o,42,0,0.494,0.533,5.994,2.409
msa_notemplate,4z2o,4z2o,43,4,0.602,0.689,4.798,2.003
msa_notemplate,4yje,4yje,44,0,0.877,0.837,1.959,0.64
msa_notemplate,4z2o,4z2o,43,3,0.543,0.556,5.007,2.131
msa_notemplate,4z2o,4z2o,44,1,0.532,0.578,5.54,2.205
msa_notemplate,4yje,4yje,44,2,0.88,0.837,1.924,0.623
msa_notemplate,4z2o,4z2o,44,0,0.454,0.6,7.501,3.004
msa_notemplate,4z2o,4z2o,44,2,0.597,0.622,4.584,1.856
msa_notemplate,4yje,4yje,42,2,0.878,0.837,1.964,0.636
msa_notemplate,4yje,4yje,43,2,0.883,0.837,1.87,0.609
msa_notemplate,4z2o,4z2o,42,4,0.611,0.756,4.963,2.125
msa_notemplate,4zoz,4zoz,42,1,0.899,0.939,2.066,0.717
msa_notemplate,4yje,4yje,44,1,0.879,0.837,1.95,0.632
msa_notemplate,4z2o,4z2o,44,4,0.213,0.222,12.017,4.99
msa_notemplate,4yje,4yje,44,4,0.883,0.837,1.878,0.61
msa_notemplate,4yje,4yje,44,3,0.941,0.918,1.223,0.427
msa_notemplate,4yje,4yje,43,4,0.59,0.714,6.124,1.847
msa_notemplate,4zoz,4zoz,42,2,0.914,0.939,1.775,0.642
msa_notemplate,4zoz,4zoz,42,0,0.87,0.939,2.53,0.857
msa_notemplate,4zoz,4zoz,43,2,0.927,0.959,1.68,0.603
msa_notemplate,4zoz,4zoz,43,3,0.878,0.939,2.38,0.824
msa_notemplate,4zoz,4zoz,43,4,0.876,0.959,2.538,0.864
msa_notemplate,4zoz,4zoz,43,0,0.88,0.939,2.382,0.81
msa_notemplate,4zoz,4zoz,43,1,0.883,0.959,2.438,0.829
msa_notemplate,4zoz,4zoz,42,3,0.921,0.939,1.645,0.602
msa_notemplate,4zoz,4zoz,42,4,0.919,0.959,1.846,0.648
msa_notemplate,5bs2,5bs2,42,3,0.155,0.158,16.075,4.853
msa_notemplate,5bs2,5bs2,43,0,0.165,0.158,15.115,4.578
msa_notemplate,5bs2,5bs2,42,4,0.427,0.368,6.545,2.385
msa_notemplate,5bs2,5bs2,43,1,0.567,0.526,4.71,1.805
msa_notemplate,5crw,5crw,42,0,0.817,0.897,2.993,1.062
msa_notemplate,5bs2,5bs2,44,2,0.158,0.158,15.748,4.742
msa_notemplate,5crw,5crw,43,0,0.789,0.862,3.738,1.061
msa_notemplate,5crw,5crw,43,1,0.769,0.828,2.795,1.281
msa_notemplate,5bs2,5bs2,44,4,0.158,0.158,15.762,4.72
msa_notemplate,5crw,5crw,42,1,0.839,0.897,2.54,0.978
msa_notemplate,5bs2,5bs2,44,3,0.678,0.632,3.313,1.4
msa_notemplate,5bs2,5bs2,42,1,0.159,0.158,15.692,4.741
msa_notemplate,5bs2,5bs2,44,0,0.161,0.158,15.481,4.683
msa_notemplate,5bs2,5bs2,42,0,0.15,0.158,16.619,4.916
msa_notemplate,5crw,5crw,42,4,0.835,0.897,2.264,1.042
msa_notemplate,4zoz,4zoz,44,1,0.888,0.939,2.251,0.774
msa_notemplate,5bs2,5bs2,42,2,0.16,0.158,15.576,4.679
msa_notemplate,5bs2,5bs2,43,2,0.163,0.158,15.313,4.638
msa_notemplate,5bs2,5bs2,43,4,0.157,0.158,15.89,4.754
msa_notemplate,5bs2,5bs2,43,3,0.672,0.684,3.577,1.551
msa_notemplate,5crw,5crw,42,3,0.763,0.862,4.849,1.049
msa_notemplate,5crw,5crw,43,2,0.797,0.897,3.763,1.08
msa_notemplate,5crw,5crw,43,3,0.783,0.828,3.711,1.023
msa_notemplate,5crw,5crw,44,4,0.799,0.862,3.528,1.027
