complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
1o0p,42,2,67.9876,87.8974,0.5900,0.8100,0.0100,1.6500,1.8550,0.6900,4.9159
1o0p,42,3,55.1346,82.9114,0.4100,0.7600,0.0100,2.6700,3.0500,0.5300,4.7572
1o0p,42,4,56.3819,83.1840,0.4200,0.7500,0.0100,2.0100,2.4400,0.5400,4.6353
1o0p,43,0,58.2599,82.9358,0.4700,0.7500,0.0100,1.8500,1.9900,0.5800,4.8379
1o0p,43,1,58.1279,82.7714,0.4600,0.7600,0.0100,2.6300,2.9150,0.5800,5.1997
1o0p,43,2,57.8323,84.0447,0.4700,0.7800,0.0100,1.8900,2.3200,0.5900,4.1420
1o0p,43,3,60.9627,86.3682,0.4900,0.7900,0.0100,1.7800,2.0200,0.6000,5.4087
1o0p,43,4,59.2334,83.8484,0.4800,0.7700,0.0100,1.8700,2.0850,0.6000,3.8614
1o0p,44,0,57.5380,84.0789,0.4500,0.7600,0.0100,2.5000,2.9450,0.5600,5.0698
1o0p,44,1,62.2487,86.3879,0.5700,0.7900,0.0100,1.7300,1.7850,0.6700,4.2694
1o0p,44,2,59.0589,84.0813,0.4600,0.7600,0.0100,2.4400,2.8700,0.5800,6.0064
1o0p,44,3,55.0018,80.8186,0.4100,0.7400,0.0100,3.1000,3.6350,0.5300,3.6763
1o0p,44,4,61.8010,85.6476,0.5000,0.7900,0.0100,1.7900,2.1350,0.6200,5.0428
1p7v,42,0,61.6626,95.1253,0.7400,0.9300,0.0200,3.3000,4.0700,0.7900,2.3002
1p7v,42,1,57.5591,95.5414,0.7100,0.9500,0.0200,3.2800,4.2300,0.7700,2.0127
1p7v,42,2,59.3037,95.6628,0.7200,0.9500,0.0200,3.6500,4.4250,0.7800,3.9905
1p7v,42,3,57.3739,95.5209,0.7100,0.9500,0.0200,3.0600,4.2900,0.7700,2.1717
1p7v,42,4,60.0789,94.9396,0.7200,0.9300,0.0200,3.4400,4.0950,0.7800,2.1847
1p7v,43,0,59.3009,95.3415,0.7300,0.9400,0.0200,3.3000,4.1600,0.7800,2.8926
1p7v,43,1,56.7926,95.4667,0.7000,0.9500,0.0200,3.6700,4.6200,0.7600,2.7970
1p7v,43,2,59.5620,95.8535,0.7300,0.9500,0.0200,3.4700,4.3100,0.7900,3.1393
1p7v,43,3,58.6007,95.7002,0.7200,0.9500,0.0200,3.5800,4.4850,0.7800,3.1220
1p7v,43,4,56.7970,95.5821,0.7000,0.9500,0.0200,3.4600,4.5850,0.7600,1.9336
1p7v,44,0,58.8804,94.9066,0.7300,0.9300,0.0200,3.1800,3.9900,0.7800,3.4720
1p7v,44,1,57.3898,95.1782,0.7200,0.9400,0.0200,3.2800,4.2850,0.7800,3.7623
1p7v,44,2,56.1880,95.3190,0.7300,0.9500,0.0200,3.0600,4.2050,0.7800,2.1008
1p7v,44,3,53.3283,95.1040,0.6900,0.9400,0.0200,3.6800,4.6950,0.7500,3.0093
1p7v,44,4,54.6046,95.0815,0.7000,0.9400,0.0200,3.7000,4.7150,0.7600,2.6203
1pmx,42,0,86.1349,83.0219,0.7900,0.7000,0.0300,1.2000,1.2150,0.8700,2.4258
1pmx,42,1,84.5432,82.3411,0.7700,0.6900,0.0300,1.2500,1.2850,0.8600,2.5502
1pmx,42,2,88.9107,85.0407,0.8300,0.7300,0.0400,1.0600,1.0650,0.8600,1.9152
1pmx,42,3,82.9351,83.1929,0.7500,0.7000,0.0300,1.3100,1.3500,0.9100,2.8624
1pmx,42,4,85.4143,83.3819,0.7700,0.7000,0.0300,1.2500,1.2800,0.8500,2.8408
1pmx,43,0,87.5248,83.1812,0.8100,0.7100,0.0300,1.1800,1.1850,0.9500,2.5050
1pmx,43,1,83.0964,80.4779,0.7600,0.6600,0.0300,1.3000,1.3400,0.7900,3.4449
1pmx,43,2,83.7698,83.5661,0.7600,0.7000,0.0300,1.2300,1.2700,0.8700,2.5351
1pmx,43,3,85.9795,83.4090,0.7800,0.7100,0.0300,1.2200,1.2400,0.8700,3.0747
1pmx,43,4,88.1899,83.5516,0.8100,0.7100,0.0400,1.1100,1.1100,0.8800,2.7774
1pmx,44,0,84.3026,82.5641,0.7800,0.7000,0.0300,1.2400,1.2500,0.8500,2.7378
1pmx,44,1,83.7391,80.3773,0.7500,0.6700,0.0300,1.3200,1.3650,0.8400,1.4309
1pmx,44,2,86.8512,83.1233,0.8000,0.7000,0.0300,1.1800,1.2050,0.8300,2.0490
1pmx,44,3,85.4459,83.0484,0.7700,0.7000,0.0300,1.2600,1.2700,0.8800,3.8722
1pmx,44,4,85.8143,81.6913,0.7800,0.6900,0.0300,1.2000,1.2550,0.8600,2.2682
1r17,42,0,90.0032,95.0347,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,1.0697
1r17,42,1,89.7648,95.0303,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.8837
1r17,42,2,90.1097,94.8878,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,0.9439
1r17,42,3,89.4782,95.1588,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,0.9091
1r17,42,4,89.6226,94.8603,0.9500,0.9300,0.0300,0.8600,0.8700,0.9600,0.9623
1r17,43,0,88.1427,95.0944,0.9500,0.9400,0.0300,0.8400,0.8400,0.9700,1.3490
1r17,43,1,89.9018,95.0311,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.9089
1r17,43,2,90.2174,95.1002,0.9600,0.9400,0.0300,0.8300,0.8350,0.9700,0.8021
1r17,43,3,89.7085,94.9843,0.9500,0.9400,0.0300,0.8500,0.8600,0.9600,0.9202
1r17,43,4,89.9618,94.9349,0.9500,0.9400,0.0300,0.8500,0.8550,0.9700,0.9494
1r17,44,0,89.5851,95.0606,0.9500,0.9400,0.0300,0.8500,0.8550,0.9700,0.9089
1r17,44,1,89.5951,95.1399,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.9869
1r17,44,2,89.8415,95.1816,0.9500,0.9400,0.0300,0.8300,0.8400,0.9700,0.7469
1r17,44,3,90.1628,95.1209,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,0.8321
1r17,44,4,89.8152,95.0657,0.9500,0.9400,0.0300,0.8500,0.8550,0.9700,0.8296
1rxz,42,0,89.5070,94.5382,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.0191
1rxz,42,1,89.9862,94.7927,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,0.9855
1rxz,42,2,89.9212,94.4207,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.0832
1rxz,42,3,90.1421,94.4753,0.9600,0.9400,0.0300,0.8400,0.8450,0.9700,1.0337
1rxz,42,4,89.6052,94.7193,0.9600,0.9500,0.0300,0.8200,0.8250,0.9800,1.5066
1rxz,43,0,90.1339,94.5548,0.9500,0.9400,0.0300,0.8400,0.8500,0.9700,1.1172
1rxz,43,1,89.7018,94.6385,0.9600,0.9500,0.0300,0.8400,0.8450,0.9700,1.0086
1rxz,43,2,90.2335,94.6721,0.9600,0.9500,0.0300,0.8300,0.8400,0.9800,1.0790
1rxz,43,3,89.1635,94.4476,0.9500,0.9400,0.0300,0.8600,0.8650,0.9700,1.2161
1rxz,43,4,90.4598,94.6408,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,1.1260
1rxz,44,0,90.4019,94.6132,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,1.1406
1rxz,44,1,90.2778,94.6402,0.9600,0.9500,0.0300,0.8300,0.8350,0.9800,1.0492
1rxz,44,2,90.3862,94.5366,0.9600,0.9400,0.0300,0.8400,0.8450,0.9700,1.0040
1rxz,44,3,89.9854,94.4789,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.1876
1rxz,44,4,89.7735,94.4144,0.9500,0.9400,0.0300,0.8400,0.8450,0.9700,1.3780
1t74,42,0,78.5722,94.4776,0.8800,0.9500,0.0300,1.4000,1.7000,0.9100,0.8636
1t74,42,1,80.0289,94.6047,0.9000,0.9500,0.0300,1.3000,1.5850,0.9300,0.7037
1t74,42,2,79.2066,94.2106,0.8900,0.9400,0.0300,1.3900,1.6600,0.9100,0.7784
1t74,42,3,79.5400,94.3132,0.9000,0.9500,0.0300,1.3300,1.6150,0.9200,1.0452
1t74,42,4,80.9697,94.5384,0.9000,0.9500,0.0300,1.2900,1.5550,0.9300,0.8617
1t74,43,0,79.0026,94.9172,0.8900,0.9500,0.0300,1.4000,1.6750,0.9200,1.3751
1t74,43,1,79.7403,94.7384,0.8900,0.9500,0.0300,1.4000,1.6800,0.9100,1.2519
1t74,43,2,77.6770,94.6933,0.8800,0.9500,0.0200,1.4000,1.7150,0.9100,1.4504
1t74,43,3,77.3514,94.1563,0.8800,0.9500,0.0300,1.3700,1.6450,0.9100,1.4183
1t74,43,4,77.0688,94.4853,0.8800,0.9500,0.0300,1.5100,1.9250,0.9100,2.0152
1t74,44,0,79.3822,94.8970,0.8900,0.9500,0.0300,1.3600,1.6350,0.9200,0.9281
1t74,44,1,79.1389,94.6658,0.8900,0.9500,0.0300,1.3300,1.6600,0.9200,1.6431
1t74,44,2,79.0378,94.4336,0.8900,0.9500,0.0300,1.4000,1.6400,0.9100,1.1467
1t74,44,3,79.1218,94.2740,0.8900,0.9500,0.0300,1.3700,1.6500,0.9100,1.1478
1t74,44,4,79.4479,94.7977,0.8900,0.9500,0.0300,1.3500,1.6600,0.9200,1.4152
1v1t,42,0,93.9500,95.7171,0.9500,0.8800,0.0400,0.8200,0.8350,0.9500,0.7199
1v1t,42,1,94.0380,95.8261,0.9600,0.8800,0.0400,0.8200,0.8300,0.9500,0.6977
1v1t,42,2,93.6015,95.6088,0.9500,0.8600,0.0400,0.8200,0.8450,0.9500,1.2023
1v1t,42,3,93.9004,95.8755,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.7300
1v1t,42,4,93.9287,95.8793,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.8548
1v1t,43,0,93.9546,95.9211,0.9500,0.8900,0.0400,0.8200,0.8300,0.9500,0.7507
1v1t,43,1,94.0154,95.8094,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.5565
1v1t,43,2,93.8733,95.5258,0.9500,0.8600,0.0400,0.8200,0.8400,0.9500,1.3926
1v1t,43,3,94.5211,96.0399,0.9600,0.8900,0.0400,0.8100,0.8250,0.9600,0.7271
1v1t,43,4,93.8652,95.9174,0.9500,0.8800,0.0400,0.8200,0.8350,0.9500,0.7180
1v1t,44,0,94.0828,95.6262,0.9500,0.8800,0.0400,0.8100,0.8250,0.9600,0.5288
1v1t,44,1,93.7872,95.7788,0.9500,0.8800,0.0400,0.8200,0.8350,0.9500,0.5299
1v1t,44,2,94.1302,95.8529,0.9500,0.8800,0.0400,0.8100,0.8250,0.9500,0.6918
1v1t,44,3,94.2789,95.9584,0.9600,0.8900,0.0400,0.8100,0.8250,0.9600,0.7980
1v1t,44,4,93.6943,95.5755,0.9500,0.8700,0.0400,0.8200,0.8400,0.9500,0.9255
1w80,42,0,85.7542,95.5879,0.8800,0.9400,0.0300,1.1300,1.1950,0.9100,2.4413
1w80,42,1,85.8596,95.5626,0.8800,0.9300,0.0300,1.1800,1.2400,0.9000,2.9015
1w80,42,2,85.8051,95.5631,0.8800,0.9300,0.0300,1.1700,1.2800,0.9000,1.3978
1w80,42,3,85.6406,95.5323,0.8700,0.9300,0.0300,1.1700,1.2750,0.9000,1.5699
1w80,42,4,86.2603,95.5843,0.8800,0.9400,0.0300,1.1300,1.2100,0.9100,2.4855
1w80,43,0,84.2348,95.2974,0.8700,0.9300,0.0300,1.2100,1.3000,0.9000,2.0742
1w80,43,1,84.8119,95.3276,0.8700,0.9300,0.0300,1.2100,1.3250,0.8900,2.2865
1w80,43,2,84.7233,95.4351,0.8800,0.9400,0.0300,1.1400,1.2550,0.9100,2.1930
1w80,43,3,84.2851,95.3141,0.8700,0.9400,0.0200,1.2100,1.3400,0.9000,1.9968
1w80,43,4,82.9833,95.0244,0.8500,0.9300,0.0200,1.2900,1.4100,0.8800,2.5375
1w80,44,0,87.9735,96.0303,0.9000,0.9400,0.0300,1.0200,1.0800,0.9200,2.5637
1w80,44,1,86.9026,95.8165,0.8900,0.9400,0.0300,1.1000,1.1750,0.9100,2.2409
1w80,44,2,87.4751,95.9019,0.8900,0.9400,0.0300,1.0700,1.1300,0.9200,2.4123
1w80,44,3,87.3352,95.8934,0.8900,0.9400,0.0300,1.0800,1.1550,0.9200,2.3067
1w80,44,4,87.1420,95.7841,0.8900,0.9400,0.0300,1.0900,1.1600,0.9100,2.3545
1yfn,42,0,47.7225,85.2600,0.3700,0.8400,0.0100,6.1600,6.6850,0.5400,21.8543
1yfn,42,1,44.4211,84.3126,0.3300,0.8300,0.0100,7.9100,8.6350,0.5000,8.4758
1yfn,42,2,52.5937,86.0930,0.4600,0.8500,0.0100,6.0400,6.9650,0.6100,10.2766
1yfn,42,3,45.3978,84.6199,0.3400,0.8400,0.0100,7.1300,8.0200,0.5100,3.6900
1yfn,42,4,46.0033,84.5939,0.3600,0.8400,0.0100,7.5500,8.5500,0.5200,17.4649
1yfn,43,0,62.7593,88.4499,0.5200,0.8600,0.0200,3.6300,4.2900,0.6600,18.8888
1yfn,43,1,72.7094,91.3175,0.7500,0.8900,0.0200,1.2500,1.3250,0.8500,3.1375
1yfn,43,2,76.6915,91.9180,0.7800,0.9000,0.0200,1.2700,1.3500,0.8800,5.2822
1yfn,43,3,73.8738,91.3610,0.7500,0.8900,0.0200,1.2700,1.4200,0.8500,3.4124
1yfn,43,4,76.8826,92.1249,0.7800,0.9000,0.0200,1.1400,1.2100,0.8800,5.4195
1yfn,44,0,70.1236,90.6493,0.7000,0.8900,0.0200,1.2800,1.3950,0.8100,2.7863
1yfn,44,1,66.0119,89.6159,0.6700,0.8700,0.0200,1.4900,1.6450,0.7800,3.1621
1yfn,44,2,76.3262,91.7224,0.7600,0.8900,0.0200,1.3100,1.4400,0.8500,5.5247
1yfn,44,3,74.5557,91.4828,0.7500,0.8900,0.0200,1.2500,1.3750,0.8500,3.8048
1yfn,44,4,65.6701,89.5539,0.6700,0.8700,0.0100,1.6100,1.7600,0.7800,3.0871
1ywi,42,0,96.0209,95.2425,0.6700,0.6800,0.0400,0.8700,0.8850,0.7600,1.5851
1ywi,42,1,93.8257,93.8819,0.6100,0.6400,0.0400,1.0300,1.0300,0.7100,1.1419
1ywi,42,2,94.2095,94.8459,0.6300,0.6700,0.0400,0.9100,0.9350,0.7900,1.0511
1ywi,42,3,94.8664,94.4057,0.6400,0.6600,0.0400,0.9000,0.9350,0.7600,1.4363
1ywi,42,4,95.3784,95.3964,0.6700,0.6900,0.0400,0.8600,0.8900,0.7900,1.4542
1ywi,43,0,96.6518,95.6545,0.6900,0.6900,0.0400,0.8500,0.8500,0.7800,1.3517
1ywi,43,1,95.7350,94.9127,0.6600,0.6700,0.0400,0.9000,0.9100,0.8100,1.3767
1ywi,43,2,95.1845,94.9959,0.6600,0.6800,0.0400,0.9100,0.9250,0.7500,1.4059
1ywi,43,3,92.7555,93.7427,0.6000,0.6500,0.0300,1.0200,1.0950,0.7200,1.1893
1ywi,43,4,95.1736,94.9624,0.6600,0.6800,0.0400,0.8600,0.9100,0.7500,1.2359
1ywi,44,0,96.2343,95.7741,0.6900,0.7000,0.0400,0.8400,0.8550,0.7800,1.1795
1ywi,44,1,94.2809,94.6902,0.6300,0.6700,0.0400,0.9500,0.9700,0.7300,1.0919
1ywi,44,2,95.9752,95.1190,0.6700,0.6900,0.0400,0.8500,0.8850,0.7700,1.4240
1ywi,44,3,95.5414,94.8973,0.6700,0.6800,0.0400,0.8900,0.9150,0.8600,1.6235
1ywi,44,4,95.8459,95.5009,0.6800,0.6900,0.0400,0.8500,0.8800,0.7700,1.0749
1ywo,42,0,91.3983,95.9101,0.8000,0.8800,0.0300,1.0100,1.0450,0.8900,1.3129
1ywo,42,1,90.0053,95.5797,0.7600,0.8700,0.0300,1.0700,1.1000,0.8600,1.4223
1ywo,42,2,91.1512,95.9312,0.7900,0.8800,0.0300,1.0600,1.0700,0.8800,1.0566
1ywo,42,3,90.6172,95.8344,0.7800,0.8800,0.0300,1.0500,1.0750,0.8800,1.0965
1ywo,42,4,89.8425,95.6207,0.7700,0.8800,0.0300,1.0100,1.0600,0.8700,0.8620
1ywo,43,0,90.7439,95.8551,0.7800,0.8800,0.0300,1.0500,1.0650,0.8700,0.8243
1ywo,43,1,90.9496,95.9083,0.7900,0.8800,0.0300,1.0000,1.0150,0.8800,0.8001
1ywo,43,2,90.9319,95.8832,0.7900,0.8800,0.0300,1.0000,1.0250,0.8800,1.2135
1ywo,43,3,90.2173,95.7014,0.7700,0.8800,0.0300,1.0200,1.0600,0.8700,0.8385
1ywo,43,4,91.2324,95.9532,0.7800,0.8800,0.0300,0.9900,1.0100,0.8800,0.7812
1ywo,44,0,91.3525,95.9602,0.7900,0.8800,0.0300,1.0100,1.0250,0.8800,0.9151
1ywo,44,1,91.1085,95.9564,0.7900,0.8800,0.0300,1.0000,1.0050,0.8800,1.1312
1ywo,44,2,90.5817,95.7077,0.7700,0.8800,0.0300,1.1200,1.1350,0.8700,1.9685
1ywo,44,3,90.6857,95.7840,0.7800,0.8800,0.0300,1.0800,1.0950,0.8700,1.2116
1ywo,44,4,90.9089,95.6830,0.7800,0.8800,0.0300,1.1100,1.1200,0.8800,0.9104
1yy6,42,0,95.1330,96.4683,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7506
1yy6,42,1,95.6477,96.8342,0.9600,0.9500,0.0400,0.7700,0.7700,0.9900,0.7324
1yy6,42,2,95.2989,96.5439,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6651
1yy6,42,3,95.1674,96.5293,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7571
1yy6,42,4,95.4402,96.6660,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7219
1yy6,43,0,95.2960,96.6392,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6456
1yy6,43,1,94.8808,96.1860,0.9600,0.9400,0.0400,0.7700,0.7700,0.9800,0.7348
1yy6,43,2,94.9394,96.4565,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7100
1yy6,43,3,95.0442,96.4382,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.8168
1yy6,43,4,95.3106,96.6639,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6507
1yy6,44,0,94.9042,96.2517,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.7424
1yy6,44,1,94.9915,96.5317,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.8288
1yy6,44,2,94.9498,96.4260,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.8070
1yy6,44,3,95.2332,96.6205,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.8225
1yy6,44,4,95.1626,96.5353,0.9600,0.9500,0.0400,0.7700,0.7700,0.9800,0.6340
2aij,42,0,90.0071,96.2297,0.9300,0.9600,0.0300,1.4000,1.4100,0.9500,0.4017
2aij,42,1,89.4321,95.9275,0.9400,0.9600,0.0300,1.3800,1.4000,0.9500,0.5917
2aij,42,2,90.1234,96.1080,0.9300,0.9600,0.0300,1.4100,1.4400,0.9400,0.6806
2aij,42,3,89.9711,96.1202,0.9300,0.9600,0.0300,1.3800,1.3900,0.9500,0.8862
2aij,42,4,90.2426,96.2345,0.9300,0.9600,0.0300,1.3700,1.3700,0.9500,0.7374
2aij,43,0,89.7450,96.0910,0.9300,0.9600,0.0300,1.4200,1.4650,0.9400,0.7614
2aij,43,1,90.3287,96.0659,0.9300,0.9600,0.0300,1.3900,1.4200,0.9500,0.7564
2aij,43,2,90.0447,95.9822,0.9300,0.9600,0.0300,1.4100,1.4650,0.9400,0.7625
2aij,43,3,90.2124,96.1010,0.9300,0.9600,0.0300,1.3800,1.4200,0.9500,0.8046
2aij,43,4,89.9611,95.9010,0.9300,0.9500,0.0300,1.4500,1.5000,0.9400,0.7635
2aij,44,0,90.0853,96.0314,0.9300,0.9600,0.0300,1.3500,1.3850,0.9500,0.8529
2aij,44,1,90.1108,96.0509,0.9300,0.9600,0.0300,1.3600,1.3800,0.9500,0.9153
2aij,44,2,90.3213,95.9998,0.9300,0.9500,0.0300,1.4100,1.4100,0.9500,0.6968
2aij,44,3,90.0253,96.0197,0.9400,0.9600,0.0300,1.3300,1.3700,0.9500,0.6825
2aij,44,4,90.3205,96.1287,0.9300,0.9600,0.0300,1.3600,1.3650,0.9500,0.9947
2aq9,42,0,87.1882,96.6172,0.9300,0.9500,0.0300,1.1200,1.1250,0.9500,32.0694
2aq9,42,1,87.8072,96.6308,0.9300,0.9500,0.0300,1.1500,1.1600,0.9500,32.0181
2aq9,42,2,87.6248,96.6031,0.9300,0.9500,0.0300,1.1000,1.1050,0.9600,31.9950
2aq9,42,3,88.1413,96.6396,0.9300,0.9500,0.0300,1.1300,1.1400,0.9500,32.0285
2aq9,42,4,87.8832,96.6237,0.9300,0.9500,0.0300,1.1500,1.1500,0.9500,32.0784
2aq9,43,0,87.3823,96.6250,0.9200,0.9500,0.0300,1.1800,1.2050,0.9500,32.0901
2aq9,43,1,87.4717,96.6352,0.9200,0.9500,0.0300,1.1700,1.1900,0.9500,32.0218
2aq9,43,2,87.2968,96.5874,0.9300,0.9500,0.0300,1.1400,1.1450,0.9500,31.9019
2aq9,43,3,87.1571,96.6243,0.9300,0.9500,0.0300,1.1300,1.1350,0.9500,32.0385
2aq9,43,4,87.7684,96.6598,0.9300,0.9500,0.0300,1.1500,1.1650,0.9500,32.0199
2aq9,44,0,87.2276,96.4822,0.9200,0.9500,0.0300,1.2200,1.2300,0.9500,32.1048
2aq9,44,1,86.5566,96.4671,0.9200,0.9500,0.0300,1.1900,1.2050,0.9500,31.9600
2aq9,44,2,86.9990,96.4614,0.9200,0.9500,0.0300,1.2400,1.2500,0.9500,32.1678
2aq9,44,3,87.0719,96.5260,0.9200,0.9500,0.0300,1.2200,1.2300,0.9500,32.1138
2aq9,44,4,87.2077,96.5377,0.9300,0.9500,0.0300,1.1800,1.1800,0.9500,31.9585
2c3i,42,0,88.6627,96.7913,0.9500,0.9600,0.0300,0.8300,0.8800,0.9700,0.7302
2c3i,42,1,88.5161,96.7481,0.9500,0.9600,0.0300,0.8400,0.8900,0.9700,0.6314
2c3i,42,2,88.4911,96.6994,0.9500,0.9600,0.0300,0.8400,0.8900,0.9700,0.5995
2c3i,42,3,88.7581,96.7809,0.9600,0.9600,0.0300,0.8400,0.8850,0.9700,0.6056
2c3i,42,4,88.5003,96.8634,0.9600,0.9700,0.0300,0.8300,0.8800,0.9700,0.9501
2c3i,43,0,88.5367,96.8224,0.9600,0.9700,0.0300,0.8400,0.8800,0.9700,0.8290
2c3i,43,1,87.9281,96.7441,0.9500,0.9600,0.0300,0.8400,0.8900,0.9700,1.0895
2c3i,43,2,88.6016,96.6914,0.9500,0.9600,0.0300,0.8400,0.8800,0.9700,0.7832
2c3i,43,3,87.9027,96.5268,0.9500,0.9600,0.0300,0.8500,0.9050,0.9600,0.8334
2c3i,43,4,87.6729,96.6128,0.9500,0.9600,0.0300,0.8500,0.8950,0.9700,1.5192
2c3i,44,0,88.4253,96.6928,0.9500,0.9600,0.0300,0.8400,0.8850,0.9700,0.7519
2c3i,44,1,88.9631,96.8434,0.9600,0.9600,0.0300,0.8300,0.8750,0.9700,0.8095
2c3i,44,2,88.5317,96.8029,0.9600,0.9600,0.0300,0.8300,0.8800,0.9700,0.7822
2c3i,44,3,88.5764,96.7728,0.9600,0.9600,0.0300,0.8300,0.8750,0.9700,0.7477
2c3i,44,4,88.5106,96.7697,0.9600,0.9600,0.0300,0.8300,0.8750,0.9700,0.5841
2cch,42,0,81.5985,94.6715,0.9000,0.9500,0.0200,0.8600,0.9850,0.9300,2.1148
2cch,42,1,85.9177,94.9140,0.9300,0.9500,0.0200,0.8300,0.9200,0.9500,2.4381
2cch,42,2,80.3640,94.7519,0.8900,0.9500,0.0200,0.8700,1.0050,0.9200,2.3609
2cch,42,3,85.2879,95.4980,0.9200,0.9600,0.0200,0.8300,0.9400,0.9500,1.9734
2cch,42,4,86.0640,95.1080,0.9300,0.9500,0.0200,0.8300,0.9250,0.9600,1.1447
2cch,43,0,82.1657,95.0080,0.9100,0.9500,0.0200,0.8500,0.9650,0.9400,1.2273
2cch,43,1,83.2022,95.1793,0.9100,0.9500,0.0200,0.8700,0.9850,0.9400,2.5289
2cch,43,2,84.6885,94.9519,0.9100,0.9500,0.0200,0.8600,0.9900,0.9400,1.0180
2cch,43,3,84.4068,94.8079,0.9200,0.9500,0.0200,0.8600,0.9700,0.9500,2.0950
2cch,43,4,79.6764,94.7258,0.8800,0.9500,0.0200,0.8700,0.9950,0.9200,2.4597
2cch,44,0,85.0527,95.0539,0.9200,0.9500,0.0200,0.8400,0.9400,0.9500,2.3672
2cch,44,1,82.7500,94.9656,0.9100,0.9500,0.0200,0.8400,0.9550,0.9500,2.3373
2cch,44,2,80.4592,94.7069,0.8800,0.9500,0.0200,0.8800,1.0150,0.9200,1.6214
2cch,44,3,85.7457,95.3022,0.9200,0.9500,0.0200,0.8300,0.9500,0.9500,1.1083
2cch,44,4,84.7416,95.3945,0.9200,0.9500,0.0200,0.8400,0.9550,0.9500,1.5559
2cny,42,0,95.8350,96.1412,0.9300,0.9200,0.0300,0.7700,0.7800,0.9900,0.4338
2cny,42,1,96.0248,96.3207,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4320
2cny,42,2,95.6485,95.9811,0.9300,0.9300,0.0300,0.7700,0.7750,0.9900,0.3798
2cny,42,3,95.8801,96.1520,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4778
2cny,42,4,95.7041,95.9681,0.9300,0.9200,0.0300,0.7700,0.7800,0.9900,0.4582
2cny,43,0,95.7712,96.1371,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4759
2cny,43,1,95.8742,96.2388,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.5641
2cny,43,2,95.8778,96.1742,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.5259
2cny,43,3,95.8614,96.1941,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4721
2cny,43,4,95.7542,96.0733,0.9300,0.9300,0.0300,0.7700,0.7750,0.9900,0.3637
2cny,44,0,95.6619,95.8955,0.9300,0.9300,0.0300,0.7700,0.7750,1.0000,0.4836
2cny,44,1,95.6315,95.8480,0.9300,0.9300,0.0300,0.7700,0.7750,0.9900,0.5379
2cny,44,2,95.5106,95.7031,0.9300,0.9200,0.0300,0.7800,0.7850,0.9900,0.5781
2cny,44,3,95.5128,95.7804,0.9300,0.9200,0.0300,0.7700,0.7750,0.9900,0.4678
2cny,44,4,95.5554,95.7665,0.9300,0.9200,0.0300,0.7800,0.7800,0.9900,0.4947
2e4h,42,0,75.7823,93.0226,0.7800,0.8800,0.0200,0.8200,0.8750,0.8500,6.1247
2e4h,42,1,75.0841,92.8647,0.8100,0.8700,0.0200,0.8000,0.8300,0.8700,3.5196
2e4h,42,2,78.6267,93.2289,0.7700,0.8800,0.0200,0.8300,0.9050,0.8400,3.9929
2e4h,42,3,74.1270,92.7680,0.7900,0.8800,0.0200,0.8200,0.8650,0.8600,6.2389
2e4h,42,4,75.7970,92.8831,0.8000,0.8800,0.0200,0.8100,0.8500,0.8700,2.9738
2e4h,43,0,78.3417,93.1906,0.8100,0.8800,0.0200,0.8100,0.8400,0.8700,3.9668
