complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
1o0p,42,2,75.2061,91.2608,0.7100,0.8700,0.0100,0.9400,1.0300,0.8000,3.9461
1o0p,42,3,65.2071,89.0735,0.5800,0.8500,0.0100,1.1800,1.3850,0.6900,4.2871
1o0p,42,4,70.7236,89.9325,0.6400,0.8700,0.0100,1.1300,1.2750,0.7400,5.2861
1o0p,43,0,68.7988,91.7318,0.6400,0.8800,0.0100,1.0400,1.1750,0.7400,5.2544
1o0p,43,1,66.9608,88.4595,0.6400,0.8500,0.0100,1.2000,1.3250,0.7400,4.3960
1o0p,43,2,73.0162,91.0735,0.6800,0.8800,0.0100,1.0600,1.1450,0.7700,5.1533
1o0p,43,3,68.9892,90.2599,0.6200,0.8600,0.0100,1.0800,1.2650,0.7200,4.6347
1o0p,43,4,73.3327,91.2279,0.7100,0.8700,0.0100,0.9300,1.0100,0.8000,4.4196
1o0p,44,0,73.3473,91.4668,0.6700,0.8800,0.0100,1.0400,1.1350,0.7700,4.8043
1o0p,44,1,73.9314,90.5296,0.6900,0.8700,0.0100,1.0600,1.1350,0.7800,4.8537
1o0p,44,2,74.6179,90.9252,0.6800,0.8700,0.0100,1.0400,1.1650,0.7800,6.0520
1o0p,44,3,65.3108,87.7673,0.6500,0.8400,0.0100,1.1600,1.2400,0.7400,4.3087
1o0p,44,4,75.7226,91.7573,0.6900,0.8700,0.0100,0.9800,1.0900,0.7800,5.5080
1p7v,42,0,64.7246,96.5489,0.8200,0.9600,0.0200,2.3600,2.9600,0.8600,6.9795
1p7v,42,1,52.3611,95.7572,0.6200,0.9600,0.0100,4.1900,5.2700,0.7000,2.8091
1p7v,42,2,58.3517,96.1945,0.7300,0.9600,0.0200,3.3700,4.1600,0.7900,3.8587
1p7v,42,3,52.1963,95.8189,0.6200,0.9600,0.0100,4.4800,5.4850,0.7000,2.7027
1p7v,42,4,53.3126,95.8611,0.6400,0.9600,0.0200,4.2100,5.1450,0.7200,2.5380
1p7v,43,0,54.2709,95.9704,0.6700,0.9600,0.0100,3.9400,5.0350,0.7400,3.2236
1p7v,43,1,54.5911,96.0080,0.6700,0.9600,0.0100,3.7100,4.9200,0.7400,2.6392
1p7v,43,2,60.4598,96.3844,0.7300,0.9600,0.0200,3.2900,4.1900,0.7900,2.7800
1p7v,43,3,61.0507,96.4074,0.7700,0.9600,0.0200,2.7300,3.5950,0.8200,3.7032
1p7v,43,4,53.9941,95.9851,0.6600,0.9600,0.0100,3.7600,5.1200,0.7300,3.3555
1p7v,44,0,58.7070,96.2506,0.7300,0.9600,0.0200,3.3300,4.2550,0.7900,3.0424
1p7v,44,1,55.7096,96.0823,0.7100,0.9600,0.0200,3.5900,4.4150,0.7700,3.6896
1p7v,44,2,56.8917,96.0421,0.7200,0.9600,0.0200,3.4800,4.1600,0.7800,3.7006
1p7v,44,3,57.1687,96.0129,0.7000,0.9600,0.0200,3.6100,4.6850,0.7700,3.4463
1p7v,44,4,54.7191,95.9259,0.6700,0.9600,0.0200,3.8700,4.9850,0.7400,2.9973
1pmx,42,0,85.6748,85.5353,0.7800,0.7500,0.0300,1.3500,1.3750,0.8700,2.2452
1pmx,42,1,85.3641,83.6013,0.7700,0.7200,0.0300,1.3800,1.4550,0.8400,2.0884
1pmx,42,2,86.3688,85.1713,0.7700,0.7400,0.0300,1.3900,1.4200,0.8400,1.9233
1pmx,42,3,86.1531,84.3176,0.7800,0.7300,0.0300,1.3400,1.4100,0.9300,2.2631
1pmx,42,4,86.4012,85.0557,0.7700,0.7400,0.0300,1.3700,1.4450,0.8800,2.8538
1pmx,43,0,86.9857,85.0341,0.7900,0.7400,0.0300,1.3300,1.3700,0.8900,3.4195
1pmx,43,1,83.8466,83.6039,0.7500,0.7300,0.0300,1.5800,1.6500,0.8800,3.3425
1pmx,43,2,85.0552,84.6248,0.7700,0.7400,0.0300,1.3500,1.3850,0.8500,1.7426
1pmx,43,3,85.2709,83.7112,0.7600,0.7200,0.0300,1.4600,1.5250,0.8000,3.2636
1pmx,43,4,84.7863,83.2496,0.7600,0.7100,0.0300,1.4200,1.5000,0.8400,2.8031
1pmx,44,0,82.5681,81.9938,0.7200,0.7000,0.0300,1.5200,1.5750,0.8600,1.9350
1pmx,44,1,83.6384,82.2139,0.7300,0.7100,0.0300,1.5400,1.6150,0.8500,2.4732
1pmx,44,2,85.9131,84.5437,0.7700,0.7300,0.0300,1.3800,1.4300,0.8900,3.0986
1pmx,44,3,86.4197,84.3477,0.7700,0.7200,0.0300,1.4700,1.4700,0.9100,4.8090
1pmx,44,4,88.1888,86.4700,0.8000,0.7600,0.0300,1.2800,1.3100,0.9600,3.2082
1r17,42,0,82.7812,92.9651,0.9100,0.9200,0.0300,1.3700,1.4300,0.9200,0.9613
1r17,42,1,82.3846,93.1624,0.9100,0.9200,0.0300,1.2300,1.3050,0.9300,1.3016
1r17,42,2,82.5166,92.9736,0.9000,0.9200,0.0300,1.4600,1.4950,0.9200,0.6877
1r17,42,3,81.2687,93.1190,0.9000,0.9200,0.0300,1.3200,1.3900,0.9200,1.2232
1r17,42,4,81.3403,92.9647,0.9000,0.9200,0.0300,1.4700,1.5150,0.9200,1.3275
1r17,43,0,79.0727,92.4043,0.8900,0.9200,0.0300,1.4900,1.5200,0.9100,1.5488
1r17,43,1,81.5235,92.5230,0.9000,0.9200,0.0300,1.4700,1.5150,0.9200,1.0187
1r17,43,2,81.4916,92.2328,0.8900,0.9200,0.0300,1.5700,1.5900,0.9100,0.7075
1r17,43,3,80.9505,92.3441,0.8900,0.9100,0.0300,1.5800,1.5900,0.9100,0.8617
1r17,43,4,81.2430,92.4070,0.8900,0.9100,0.0300,1.5500,1.5750,0.9100,0.9178
1r17,44,0,82.9557,93.0906,0.9100,0.9200,0.0300,1.3200,1.3900,0.9300,0.8654
1r17,44,1,82.4983,93.0580,0.9000,0.9200,0.0300,1.3600,1.4350,0.9200,0.8967
1r17,44,2,82.7087,92.9653,0.9000,0.9200,0.0300,1.3300,1.3900,0.9200,0.7500
1r17,44,3,83.6516,93.1570,0.9100,0.9200,0.0300,1.2800,1.3600,0.9300,0.7066
1r17,44,4,82.9840,93.1741,0.9100,0.9200,0.0300,1.3200,1.3750,0.9300,0.8945
1rxz,42,0,88.3582,93.8226,0.9500,0.9400,0.0300,0.8600,0.8600,0.9700,0.9823
1rxz,42,1,88.0830,94.0698,0.9500,0.9500,0.0300,0.8600,0.8600,0.9700,0.9407
1rxz,42,2,88.2671,93.7370,0.9500,0.9400,0.0300,0.8600,0.8700,0.9700,1.1359
1rxz,42,3,88.5176,93.7819,0.9500,0.9400,0.0300,0.8700,0.8800,0.9700,1.0583
1rxz,42,4,87.5953,93.9724,0.9500,0.9500,0.0300,0.8500,0.8550,0.9700,1.5720
1rxz,43,0,88.1597,93.7085,0.9500,0.9400,0.0300,0.8800,0.8850,0.9700,1.0551
1rxz,43,1,87.9644,93.8174,0.9500,0.9400,0.0300,0.8700,0.8750,0.9700,1.0066
1rxz,43,2,87.3611,93.6199,0.9500,0.9400,0.0300,0.8800,0.8800,0.9700,1.0596
1rxz,43,3,88.2685,93.7123,0.9500,0.9400,0.0300,0.8800,0.8800,0.9700,1.0384
1rxz,43,4,88.5578,93.8586,0.9600,0.9400,0.0300,0.8600,0.8650,0.9700,1.1005
1rxz,44,0,88.2149,93.7614,0.9500,0.9400,0.0300,0.8700,0.8700,0.9700,1.1811
1rxz,44,1,88.3454,93.9889,0.9500,0.9400,0.0300,0.8600,0.8600,0.9700,1.0398
1rxz,44,2,88.3677,93.7023,0.9500,0.9400,0.0300,0.8700,0.8750,0.9700,1.0611
1rxz,44,3,88.4601,93.8440,0.9500,0.9400,0.0300,0.8600,0.8650,0.9700,1.0388
1rxz,44,4,87.9205,93.3740,0.9500,0.9400,0.0300,0.8700,0.8750,0.9700,1.4728
1t74,42,0,71.1044,93.4993,0.8100,0.9400,0.0300,2.6600,3.2900,0.8500,0.8485
1t74,42,1,71.4108,93.5753,0.8100,0.9400,0.0300,2.5700,3.0850,0.8500,0.6915
1t74,42,2,71.1764,93.3060,0.8100,0.9400,0.0300,2.5400,3.0500,0.8500,0.6320
1t74,42,3,71.3916,93.5047,0.8100,0.9400,0.0300,2.5100,2.9950,0.8500,0.7384
1t74,42,4,74.0601,93.6333,0.8400,0.9400,0.0300,2.3700,2.7550,0.8800,0.9448
1t74,43,0,67.5944,93.3623,0.7800,0.9400,0.0300,3.0300,4.0000,0.8200,1.5260
1t74,43,1,73.5485,93.6508,0.8300,0.9400,0.0300,2.2700,2.7850,0.8700,1.4209
1t74,43,2,68.5903,93.7551,0.8000,0.9500,0.0200,2.6900,3.5300,0.8400,1.1837
1t74,43,3,67.6970,93.3016,0.7800,0.9400,0.0300,2.8500,3.7750,0.8300,1.4249
1t74,43,4,65.7011,93.1700,0.7700,0.9400,0.0300,3.0000,3.9900,0.8200,2.3369
1t74,44,0,71.5186,93.6817,0.8200,0.9400,0.0300,2.5400,3.0650,0.8600,0.8597
1t74,44,1,69.3560,93.6200,0.8000,0.9400,0.0300,2.8200,3.5500,0.8400,1.3873
1t74,44,2,72.6268,93.6400,0.8200,0.9400,0.0300,2.5000,2.9000,0.8600,0.7642
1t74,44,3,71.0558,93.4830,0.8100,0.9400,0.0300,2.5500,3.0200,0.8500,0.9290
1t74,44,4,69.7089,93.4808,0.7900,0.9400,0.0200,2.5600,3.1550,0.8400,1.5994
1v1t,42,0,93.2578,95.1388,0.9600,0.8800,0.0400,0.8300,0.8350,0.9500,0.6580
1v1t,42,1,93.1048,95.1625,0.9500,0.8800,0.0400,0.8400,0.8500,0.9500,0.6174
1v1t,42,2,93.0354,95.0623,0.9500,0.8700,0.0400,0.8400,0.8550,0.9500,0.7904
1v1t,42,3,93.0650,95.0811,0.9500,0.8800,0.0400,0.8400,0.8500,0.9500,0.4687
1v1t,42,4,92.9670,94.9484,0.9500,0.8800,0.0400,0.8300,0.8450,0.9500,0.6059
1v1t,43,0,93.0000,95.0637,0.9500,0.8800,0.0400,0.8400,0.8450,0.9500,0.7514
1v1t,43,1,93.0943,95.1662,0.9500,0.8800,0.0400,0.8400,0.8450,0.9500,0.4449
1v1t,43,2,93.0817,95.0531,0.9500,0.8800,0.0400,0.8300,0.8450,0.9500,1.0714
1v1t,43,3,93.5104,95.2901,0.9500,0.8900,0.0400,0.8300,0.8400,0.9600,0.8550
1v1t,43,4,93.0026,95.2335,0.9500,0.8800,0.0400,0.8400,0.8500,0.9500,0.5350
1v1t,44,0,93.2172,94.8751,0.9500,0.8800,0.0400,0.8400,0.8450,0.9500,0.6707
1v1t,44,1,93.1743,95.0241,0.9500,0.8800,0.0400,0.8400,0.8550,0.9500,0.6556
1v1t,44,2,93.1680,95.0562,0.9500,0.8800,0.0400,0.8400,0.8550,0.9500,0.6029
1v1t,44,3,93.1420,95.0528,0.9500,0.8800,0.0400,0.8400,0.8500,0.9500,0.7658
1v1t,44,4,92.9020,94.9260,0.9500,0.8700,0.0400,0.8500,0.8650,0.9500,0.4778
1w80,42,0,85.5767,95.4412,0.8600,0.9300,0.0200,1.6700,1.7650,0.8900,2.1349
1w80,42,1,85.4925,95.4578,0.8500,0.9300,0.0200,1.7700,1.8650,0.8800,1.4383
1w80,42,2,85.5748,95.2200,0.8500,0.9300,0.0200,1.7600,1.8150,0.8900,1.4021
1w80,42,3,84.8730,95.2688,0.8400,0.9300,0.0200,1.8300,1.8950,0.8700,1.6342
1w80,42,4,85.7836,95.3311,0.8500,0.9300,0.0200,1.6500,1.7050,0.8800,2.2153
1w80,43,0,85.1855,95.6311,0.8400,0.9300,0.0200,1.7700,1.9500,0.8800,2.1317
1w80,43,1,85.8500,95.6724,0.8500,0.9300,0.0200,1.7400,1.8600,0.8800,2.0966
1w80,43,2,85.2722,95.5385,0.8500,0.9300,0.0200,1.7900,1.9700,0.8800,1.5749
1w80,43,3,86.0186,95.5272,0.8500,0.9300,0.0200,1.8100,1.9200,0.8800,1.4986
1w80,43,4,85.0978,95.3075,0.8400,0.9300,0.0200,1.7400,1.8950,0.8700,2.3454
1w80,44,0,86.4251,95.8655,0.8700,0.9400,0.0300,1.5000,1.5650,0.9000,2.3233
1w80,44,1,86.0401,95.4764,0.8600,0.9300,0.0200,1.7900,1.9000,0.8900,1.6773
1w80,44,2,85.6087,95.4835,0.8500,0.9400,0.0200,1.7200,1.7750,0.8900,1.5114
1w80,44,3,84.3506,95.2815,0.8300,0.9300,0.0200,1.8800,1.9850,0.8700,1.4305
1w80,44,4,86.1896,95.4125,0.8700,0.9300,0.0200,1.6300,1.7250,0.9000,1.7435
1yfn,42,0,88.2116,94.0388,0.8700,0.9200,0.0300,0.8000,0.8800,0.9500,1.4559
1yfn,42,1,91.4128,94.7786,0.9000,0.9200,0.0300,0.7900,0.8650,0.9800,0.7615
1yfn,42,2,91.7261,94.7646,0.9100,0.9200,0.0300,0.8000,0.8700,0.9800,0.6026
1yfn,42,3,90.7008,94.5667,0.8900,0.9200,0.0300,0.8100,0.9050,0.9500,0.7495
1yfn,42,4,90.3612,94.2968,0.8900,0.9200,0.0300,0.8100,0.8950,0.9700,0.9935
1yfn,43,0,73.7466,90.5915,0.7400,0.8900,0.0200,0.9000,1.0600,0.8400,2.7242
1yfn,43,1,72.1129,89.8218,0.7300,0.8800,0.0200,0.9400,1.1150,0.8300,3.8212
1yfn,43,2,71.8869,89.8092,0.7200,0.8800,0.0200,0.9500,1.1200,0.8200,2.7577
1yfn,43,3,77.6801,91.3282,0.8000,0.9000,0.0200,0.8900,1.0000,0.8900,3.3743
1yfn,43,4,76.3543,91.3528,0.7800,0.9000,0.0200,0.8700,1.0100,0.8700,3.1522
1yfn,44,0,72.5578,90.4338,0.7400,0.8900,0.0200,0.8900,1.0350,0.8400,3.7786
1yfn,44,1,74.7977,90.9071,0.7500,0.8900,0.0200,0.9100,1.0650,0.8500,3.3853
1yfn,44,2,73.1487,90.3410,0.7500,0.8900,0.0200,0.8900,1.0200,0.8500,2.5584
1yfn,44,3,76.3097,90.8673,0.7800,0.8900,0.0200,0.8800,1.0100,0.8800,5.4045
1yfn,44,4,77.7648,91.4350,0.8000,0.9000,0.0200,0.9000,1.0300,0.8900,3.5582
1ywi,42,0,97.0936,96.4648,0.6900,0.7100,0.0400,0.8500,0.8950,0.7800,1.4560
1ywi,42,1,96.7095,96.4726,0.6800,0.7100,0.0400,0.8800,0.9200,0.7700,1.2707
1ywi,42,2,96.3807,96.6581,0.6900,0.7200,0.0400,0.8300,0.8600,0.7800,0.9795
1ywi,42,3,96.6252,96.2306,0.6800,0.7100,0.0400,0.8400,0.8950,0.7900,1.4212
1ywi,42,4,97.3193,96.9460,0.7000,0.7200,0.0400,0.8100,0.8550,0.7900,1.3989
1ywi,43,0,97.3191,96.6203,0.7000,0.7200,0.0400,0.8200,0.8550,0.7900,1.3378
1ywi,43,1,97.0714,96.3221,0.6900,0.7000,0.0400,0.8400,0.8850,0.7900,1.3107
1ywi,43,2,96.6418,96.4075,0.6700,0.7000,0.0400,0.8600,0.9050,0.7600,1.2629
1ywi,43,3,95.6766,95.8575,0.6500,0.6900,0.0400,0.9300,0.9950,0.7500,1.1911
1ywi,43,4,96.6723,96.4027,0.6800,0.7100,0.0400,0.8300,0.9100,0.7800,1.2105
1ywi,44,0,97.0189,96.7067,0.7000,0.7200,0.0400,0.8200,0.8600,0.7900,1.1052
1ywi,44,1,96.0780,96.0555,0.6700,0.7000,0.0400,0.8900,0.9150,0.7600,0.9759
1ywi,44,2,97.2643,96.5498,0.7000,0.7100,0.0400,0.8200,0.8650,0.7900,1.3453
1ywi,44,3,97.0561,96.5136,0.7000,0.7200,0.0400,0.8400,0.8750,0.7900,1.5093
1ywi,44,4,96.6945,96.5776,0.6900,0.7200,0.0400,0.8300,0.8850,0.7800,1.0436
1ywo,42,0,91.0735,95.7397,0.7900,0.8800,0.0300,1.1400,1.1450,0.8800,1.0954
1ywo,42,1,90.4025,95.7471,0.7700,0.8800,0.0300,1.1000,1.1100,0.8700,1.0894
1ywo,42,2,91.1431,95.8557,0.7800,0.8800,0.0300,1.1600,1.1850,0.8800,0.8663
1ywo,42,3,91.0538,95.9202,0.7900,0.8800,0.0300,1.1100,1.1250,0.8800,0.8845
1ywo,42,4,90.3195,95.6898,0.7800,0.8800,0.0300,1.1200,1.1400,0.8800,0.7981
1ywo,43,0,91.2414,96.0230,0.7900,0.8800,0.0300,1.0300,1.0600,0.8900,0.6868
1ywo,43,1,91.2374,95.8838,0.7900,0.8800,0.0300,1.0500,1.0700,0.8900,0.7916
1ywo,43,2,90.9910,95.7507,0.7900,0.8800,0.0300,1.0300,1.0500,0.8800,1.0664
1ywo,43,3,90.3165,95.7121,0.7700,0.8800,0.0300,1.1500,1.1700,0.8700,0.8158
1ywo,43,4,91.0370,95.8193,0.7900,0.8800,0.0300,1.1100,1.1150,0.8800,0.9520
1ywo,44,0,91.0425,95.7862,0.7800,0.8800,0.0300,1.1500,1.1550,0.8800,0.8836
1ywo,44,1,91.5020,96.0800,0.7900,0.8800,0.0300,1.0400,1.0600,0.8900,0.8734
1ywo,44,2,90.7914,95.6981,0.7700,0.8800,0.0300,1.2500,1.2900,0.8700,1.5641
1ywo,44,3,90.5011,95.7903,0.7800,0.8800,0.0300,1.1300,1.1450,0.8700,0.9033
1ywo,44,4,91.1916,95.8610,0.7900,0.8800,0.0300,1.1000,1.1250,0.8900,0.8903
1yy6,42,0,93.2408,95.6210,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.9387
1yy6,42,1,93.3158,95.7101,0.9500,0.9400,0.0400,0.7700,0.7750,0.9800,0.8767
1yy6,42,2,93.4443,95.8227,0.9500,0.9400,0.0400,0.7700,0.7750,0.9800,0.8175
1yy6,42,3,93.4442,95.8715,0.9500,0.9400,0.0400,0.7700,0.7750,0.9800,0.8616
1yy6,42,4,93.4883,95.9121,0.9500,0.9500,0.0400,0.7700,0.7750,0.9800,0.7882
1yy6,43,0,93.2951,95.6925,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.6768
1yy6,43,1,93.1413,95.4733,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.8297
1yy6,43,2,92.9317,95.5023,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.7660
1yy6,43,3,93.2158,95.5551,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.8252
1yy6,43,4,93.5343,95.9153,0.9600,0.9500,0.0400,0.7700,0.7750,0.9800,0.6997
1yy6,44,0,92.8328,95.3339,0.9500,0.9400,0.0400,0.7800,0.7850,0.9800,0.8693
1yy6,44,1,92.8979,95.6265,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.9361
1yy6,44,2,93.1383,95.7011,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.8498
1yy6,44,3,93.0377,95.6213,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.7092
1yy6,44,4,92.9447,95.5544,0.9500,0.9400,0.0400,0.7800,0.7800,0.9800,0.6979
2aij,42,0,80.0361,95.2611,0.8400,0.9600,0.0300,2.3700,2.5350,0.8700,0.4980
2aij,42,1,80.6076,95.4831,0.8500,0.9600,0.0300,2.2600,2.4150,0.8800,0.6569
2aij,42,2,79.3597,95.2370,0.8300,0.9500,0.0300,2.4100,2.6100,0.8700,0.4914
2aij,42,3,79.8263,95.3473,0.8400,0.9600,0.0300,2.3700,2.5300,0.8700,0.7295
2aij,42,4,78.8974,94.8370,0.8300,0.9500,0.0300,2.3100,2.6050,0.8600,0.7533
2aij,43,0,80.6100,95.1220,0.8500,0.9600,0.0300,2.2400,2.4750,0.8800,0.8081
2aij,43,1,80.7705,95.4386,0.8400,0.9600,0.0300,2.2200,2.5000,0.8700,0.7428
2aij,43,2,79.3300,95.1083,0.8300,0.9500,0.0300,2.3800,2.6200,0.8600,0.5948
2aij,43,3,80.8082,95.4557,0.8500,0.9600,0.0300,2.2900,2.4800,0.8800,0.8887
2aij,43,4,79.9645,95.1721,0.8400,0.9600,0.0300,2.3800,2.5550,0.8700,0.7024
2aij,44,0,77.9253,95.0665,0.8000,0.9500,0.0300,2.6200,2.8800,0.8400,0.7615
2aij,44,1,78.0584,94.9397,0.8100,0.9500,0.0300,2.5700,2.8700,0.8500,0.6484
2aij,44,2,78.2942,95.1374,0.8100,0.9500,0.0300,2.7000,2.9300,0.8500,0.6078
2aij,44,3,78.1508,95.0649,0.8100,0.9500,0.0300,2.6100,2.8550,0.8500,0.6080
2aij,44,4,77.4755,94.8512,0.8100,0.9500,0.0300,2.6000,2.8600,0.8500,0.7677
2aq9,42,0,38.9718,89.5045,0.3400,0.9000,0.0200,11.4900,11.7450,0.4800,32.1240
2aq9,42,1,40.2928,89.6392,0.4000,0.9100,0.0200,9.9000,10.4200,0.5200,30.0700
2aq9,42,2,38.9080,89.2592,0.3100,0.9000,0.0200,11.9700,12.4900,0.4500,35.6844
2aq9,42,3,44.6524,90.3328,0.5200,0.9200,0.0200,6.7700,7.4550,0.6200,30.4692
2aq9,42,4,39.9298,89.6422,0.3800,0.9100,0.0200,10.5500,11.0650,0.5100,30.4748
2aq9,43,0,42.5545,90.0032,0.4300,0.9100,0.0200,9.5000,9.5400,0.5500,33.8302
2aq9,43,1,45.4612,89.5630,0.5000,0.9100,0.0200,7.6300,8.2300,0.6000,30.4298
2aq9,43,2,42.4932,89.8037,0.4300,0.9100,0.0200,9.2700,9.4800,0.5500,31.4044
2aq9,43,3,35.4045,89.0875,0.2400,0.9000,0.0200,14.6500,15.0650,0.4000,35.4737
2aq9,43,4,38.2980,89.5772,0.3200,0.9000,0.0200,11.7600,11.9700,0.4600,34.7873
2aq9,44,0,46.8061,88.8354,0.5300,0.9100,0.0200,6.9700,7.2000,0.6300,33.0246
2aq9,44,1,39.7865,89.6847,0.3600,0.9100,0.0200,10.9100,11.2500,0.4900,31.8217
2aq9,44,2,51.2809,89.4169,0.6300,0.9100,0.0200,4.9100,5.6800,0.7100,30.4380
2aq9,44,3,46.2455,90.4893,0.5500,0.9200,0.0200,6.2700,6.9150,0.6500,31.4834
2aq9,44,4,45.9003,90.2868,0.5300,0.9200,0.0200,7.2200,7.6450,0.6300,31.8567
2c3i,42,0,85.9131,95.7880,0.9400,0.9600,0.0300,1.0200,1.0600,0.9600,0.5769
2c3i,42,1,85.6061,95.8582,0.9400,0.9600,0.0300,1.0000,1.0400,0.9600,0.4000
2c3i,42,2,85.5026,95.9848,0.9400,0.9600,0.0300,1.0000,1.0500,0.9600,0.3650
2c3i,42,3,85.5900,95.7462,0.9400,0.9600,0.0300,1.0200,1.0650,0.9600,0.4605
2c3i,42,4,85.7191,95.8629,0.9400,0.9600,0.0300,0.9900,1.0400,0.9600,0.8606
2c3i,43,0,85.6169,95.7645,0.9400,0.9600,0.0300,1.0300,1.0650,0.9600,0.6080
2c3i,43,1,85.7240,95.7757,0.9400,0.9600,0.0300,1.0200,1.0500,0.9600,0.9126
2c3i,43,2,85.5587,95.7233,0.9400,0.9600,0.0300,1.0300,1.0650,0.9600,0.5636
2c3i,43,3,85.0131,95.2025,0.9300,0.9500,0.0300,1.0600,1.1100,0.9500,0.5106
2c3i,43,4,85.5466,95.5906,0.9400,0.9600,0.0300,1.0300,1.0550,0.9600,0.9863
2c3i,44,0,85.4831,95.6876,0.9400,0.9600,0.0300,1.0200,1.0600,0.9600,0.4763
2c3i,44,1,85.9529,95.8333,0.9400,0.9600,0.0300,1.0000,1.0350,0.9600,0.5688
2c3i,44,2,84.9479,95.6673,0.9400,0.9600,0.0300,1.0400,1.1000,0.9600,0.4879
2c3i,44,3,85.3673,95.7571,0.9400,0.9600,0.0300,1.0200,1.0700,0.9600,0.6045
2c3i,44,4,85.2956,95.6555,0.9400,0.9600,0.0300,1.0100,1.0700,0.9600,0.4055
2cch,42,0,77.5008,92.8647,0.8900,0.9500,0.0200,0.8800,0.9700,0.9200,2.0468
2cch,42,1,76.9839,92.8758,0.8800,0.9500,0.0200,0.8900,0.9900,0.9100,2.1980
2cch,42,2,76.8199,92.5663,0.8800,0.9400,0.0200,0.9000,1.0100,0.9200,1.8182
2cch,42,3,77.6953,92.8867,0.8900,0.9500,0.0200,0.8900,0.9850,0.9300,1.2262
2cch,42,4,78.0207,93.0931,0.8900,0.9500,0.0200,0.8600,0.9600,0.9300,1.2856
2cch,43,0,77.0123,92.7364,0.8900,0.9500,0.0200,0.8600,0.9600,0.9200,1.8920
2cch,43,1,75.8105,92.8196,0.8700,0.9500,0.0200,0.8900,0.9950,0.9000,1.6816
2cch,43,2,78.6560,93.1326,0.8900,0.9500,0.0200,0.8900,0.9850,0.9300,1.1348
2cch,43,3,77.3856,92.9679,0.8800,0.9500,0.0200,0.9000,1.0050,0.9200,1.3216
2cch,43,4,77.0274,93.2499,0.8800,0.9500,0.0200,0.8700,0.9800,0.9200,3.6842
2cch,44,0,78.3390,93.1168,0.8900,0.9500,0.0200,0.8700,0.9700,0.9200,1.3807
2cch,44,1,78.6668,93.3871,0.8900,0.9500,0.0200,0.8600,0.9500,0.9300,3.8380
2cch,44,2,78.4495,93.1436,0.8900,0.9500,0.0200,0.9100,1.0000,0.9200,1.2286
2cch,44,3,78.4337,92.9853,0.8900,0.9500,0.0200,0.9000,1.0000,0.9200,1.1348
2cch,44,4,76.4550,93.1295,0.8700,0.9500,0.0200,0.9000,1.0100,0.9100,2.2859
2cny,42,0,85.2285,80.5461,0.8400,0.7900,0.0200,1.0000,1.0100,0.8900,7.5331
2cny,42,1,85.9598,81.1319,0.8400,0.7900,0.0200,0.9900,1.0050,0.9000,7.5913
2cny,42,2,85.6359,81.5298,0.8300,0.7900,0.0200,1.0100,1.0350,0.8900,7.8272
2cny,42,3,85.9397,81.8419,0.8300,0.8000,0.0200,0.9900,1.0050,0.8900,7.9008
2cny,42,4,84.5338,81.3534,0.8200,0.7900,0.0200,1.0300,1.0400,0.8800,7.3063
2cny,43,0,66.5053,61.7147,0.6100,0.5700,0.0200,1.7500,1.8800,0.6700,8.4286
2cny,43,1,69.2183,62.6637,0.6300,0.5800,0.0200,1.7900,1.8800,0.6900,8.0628
2cny,43,2,71.2090,63.6291,0.6300,0.5800,0.0200,1.5900,1.7250,0.6900,11.3605
2cny,43,3,69.2675,61.8736,0.6500,0.5700,0.0200,1.6300,1.7200,0.7000,8.3083
2cny,43,4,66.7716,60.6648,0.6100,0.5800,0.0200,2.0900,2.1550,0.6700,7.8272
2cny,44,0,70.1706,64.9064,0.6500,0.5900,0.0200,1.6700,1.7000,0.7100,8.6193
2cny,44,1,71.3566,64.0580,0.6800,0.6200,0.0200,1.5300,1.5500,0.7400,6.8529
2cny,44,2,71.7932,66.1290,0.6700,0.6200,0.0200,1.5300,1.6100,0.7300,8.6370
2cny,44,3,68.9121,64.0614,0.6200,0.5800,0.0100,1.8300,1.8800,0.6800,9.5420
2cny,44,4,73.2062,68.2760,0.6900,0.6400,0.0200,1.5300,1.6250,0.7500,7.7191
2e4h,42,0,77.2992,93.4655,0.8000,0.8800,0.0200,0.8300,0.8700,0.8600,5.6115
2e4h,42,1,77.6683,93.2896,0.8000,0.8800,0.0200,0.8200,0.8550,0.8700,3.1871
2e4h,42,2,79.1677,93.7279,0.8000,0.8900,0.0200,0.8200,0.8600,0.8700,6.2626
2e4h,42,3,77.7352,93.1425,0.7900,0.8800,0.0200,0.8300,0.8800,0.8600,4.9545
2e4h,42,4,78.5091,93.0474,0.7900,0.8800,0.0200,0.8300,0.8800,0.8600,5.4260
2e4h,43,0,77.0223,93.0772,0.7800,0.8800,0.0200,0.8400,0.9000,0.8500,7.6914
